target	acc	tlen	query	qlen	evalue
adh_short_C2	PF13561.6	234	DB2.contig6_25	245	1.1e-68
adh_short	PF00106.25	195	DB2.contig6_25	245	2.7e-61
KR	PF08659.10	180	DB2.contig6_25	245	5.9e-20
NAD_binding_10	PF13460.6	184	DB2.contig6_25	245	1.3e-06
Epimerase	PF01370.21	241	DB2.contig6_25	245	5.4e-05
PP-binding	PF00550.25	67	DB2.contig6_26	79	7.8e-17
PP-binding_2	PF14573.6	96	DB2.contig6_26	79	2.7e-06
ketoacyl-synt	PF00109.26	253	DB2.contig6_27	414	2.4e-63
Ketoacyl-synt_C	PF02801.22	118	DB2.contig6_27	414	3.7e-40
Thiolase_N	PF00108.23	260	DB2.contig6_27	414	1.7e-05
Aminotran_4	PF01063.19	223	DB2.contig6_28	270	2.2e-47
YceG	PF02618.16	275	DB2.contig6_29	341	7.1e-81
Thymidylate_kin	PF02223.17	185	DB2.contig6_30	214	4.4e-57
AAA_28	PF13521.6	163	DB2.contig6_30	214	4.6e-06
AAA_18	PF13238.6	130	DB2.contig6_30	214	0.0017
AAA_22	PF13401.6	137	DB2.contig6_30	214	0.014
DNA_pol3_delta2	PF13177.6	163	DB2.contig6_31	335	6.7e-42
DNApol3-delta_C	PF09115.10	117	DB2.contig6_31	335	5.1e-37
TatD_DNase	PF01026.21	255	DB2.contig6_32	265	8.3e-75
PTS_EIIC	PF02378.18	324	DB2.contig6_33	478	1.1e-84
PTS_EIIB	PF00367.20	34	DB2.contig6_33	478	1.5e-13
HIT	PF01230.23	98	DB2.contig6_34	119	2.9e-29
DcpS_C	PF11969.8	114	DB2.contig6_34	119	3.1e-22
DUF1425	PF07233.12	92	DB2.contig6_35	125	3.4e-25
LpoB	PF13036.6	147	DB2.contig6_36	216	8.2e-36
DUF2076	PF09849.9	259	DB2.contig6_36	216	0.0061
DUF3280	PF11684.8	137	DB2.contig6_36	216	0.013
APH	PF01636.23	240	DB2.contig6_37	276	6.3e-13
Choline_kinase	PF01633.20	213	DB2.contig6_37	276	2.1e-05
Glyco_hydro_3	PF00933.21	319	DB2.contig6_38	341	3.9e-98
UPF0227	PF05728.12	187	DB2.contig6_39	181	2.4e-70
Pyr_redox_2	PF07992.14	294	DB2.contig6_40	435	1.6e-70
Pyr_redox	PF00070.27	81	DB2.contig6_40	435	3.2e-17
Pyr_redox	PF00070.27	81	DB2.contig6_40	435	3.2e-17
NAD_binding_9	PF13454.6	156	DB2.contig6_40	435	2e-05
Rick_17kDa_Anti	PF05433.15	42	DB2.contig6_41	180	1.1e-11
Gly-zipper_Omp	PF13488.6	46	DB2.contig6_41	180	3.1e-05
Gly-zipper_YMGG	PF13441.6	46	DB2.contig6_41	180	0.00033
TraT	PF05818.12	215	DB2.contig6_41	180	0.0013
TonB_dep_Rec	PF00593.24	470	DB2.contig6_42	730	1.7e-28
Plug	PF07715.15	108	DB2.contig6_42	730	3e-19
TetR_N	PF00440.23	47	DB2.contig6_43	212	7.5e-15
TetR_C_13	PF16925.5	115	DB2.contig6_43	212	4.3e-05
TetR_C_11	PF16859.5	113	DB2.contig6_43	212	0.00023
TetR_C_6	PF13977.6	115	DB2.contig6_43	212	0.01
DUF1471	PF07338.13	56	DB2.contig6_44	86	1.6e-19
Ldt_C	PF17969.1	67	DB2.contig6_45	320	5.7e-26
YkuD	PF03734.14	146	DB2.contig6_45	320	1.4e-18
LysM	PF01476.20	44	DB2.contig6_45	320	6.3e-08
TRCF	PF03461.15	95	DB2.contig6_46	1149	1.8e-30
CarD_CdnL_TRCF	PF02559.16	96	DB2.contig6_46	1149	8.4e-25
Helicase_C	PF00271.31	111	DB2.contig6_46	1149	1.1e-21
UvrB_inter	PF17757.1	91	DB2.contig6_46	1149	1.7e-21
DEAD	PF00270.29	176	DB2.contig6_46	1149	5.1e-21
ResIII	PF04851.15	171	DB2.contig6_46	1149	2.8e-12
UB2H	PF14814.6	85	DB2.contig6_46	1149	3.7e-07
ERCC3_RAD25_C	PF16203.5	247	DB2.contig6_46	1149	0.00044
MacB_PCD	PF12704.7	195	DB2.contig6_47	400	8.3e-15
FtsX	PF02687.21	96	DB2.contig6_47	400	9.8e-14
ABC_tran	PF00005.27	137	DB2.contig6_48	234	2e-35
SMC_N	PF02463.19	220	DB2.contig6_48	234	1.4e-06
AAA_16	PF13191.6	170	DB2.contig6_48	234	2.2e-05
AAA_29	PF13555.6	61	DB2.contig6_48	234	0.0001
RsgA_GTPase	PF03193.16	167	DB2.contig6_48	234	0.0047
MacB_PCD	PF12704.7	195	DB2.contig6_49	415	2.3e-15
FtsX	PF02687.21	96	DB2.contig6_49	415	2.3e-12
ROK	PF00480.20	294	DB2.contig6_50	304	3.2e-66
Glucokinase	PF02685.16	316	DB2.contig6_50	304	2.9e-09
SIR2	PF02146.17	177	DB2.contig6_51	277	3.1e-50
Glyco_transf_28	PF03033.20	139	DB2.contig6_51	277	0.0071
ATPase_gene1	PF09527.10	54	DB2.contig6_52	115	0.0039
Sugar-bind	PF04198.13	255	DB2.contig6_53	321	9.6e-79
HTH_28	PF13518.6	52	DB2.contig6_53	321	1.4e-07
Sigma70_r4	PF04545.16	50	DB2.contig6_53	321	1.2e-06
HTH_23	PF13384.6	50	DB2.contig6_53	321	8.3e-05
HTH_24	PF13412.6	48	DB2.contig6_53	321	9.2e-05
HTH_Crp_2	PF13545.6	68	DB2.contig6_53	321	9.4e-05
MarR_2	PF12802.7	62	DB2.contig6_53	321	0.0011
Rrf2	PF02082.20	83	DB2.contig6_53	321	0.0017
Sigma70_r4_2	PF08281.12	54	DB2.contig6_53	321	0.0019
TIM	PF00121.18	243	DB2.contig6_54	266	3.1e-79
CLIP1_ZNF	PF16641.5	17	DB2.contig6_54	266	0.082
PdxA	PF04166.12	282	DB2.contig6_55	336	1.4e-90
SBD_N	PF07005.11	228	DB2.contig6_56	573	8.2e-57
EIIBC-GUT_N	PF03612.14	184	DB2.contig6_56	573	6.5e-49
NBD_C	PF17042.5	170	DB2.contig6_56	573	1.4e-31
KdgT	PF03812.13	305	DB2.contig6_57	340	6.7e-109
PTSIIA_gutA	PF03829.13	113	DB2.contig6_58	125	7e-34
LacAB_rpiB	PF02502.18	139	DB2.contig6_59	153	6.5e-47
TAL_FSA	PF00923.19	287	DB2.contig6_60	317	1.1e-95
Transketolase_N	PF00456.21	334	DB2.contig6_61	668	8.7e-173
Transket_pyr	PF02779.24	178	DB2.contig6_61	668	1.7e-44
Transketolase_C	PF02780.20	124	DB2.contig6_61	668	7.1e-20
DXP_synthase_N	PF13292.6	273	DB2.contig6_61	668	5.7e-07
E1_dh	PF00676.20	300	DB2.contig6_61	668	3.4e-05
AMP-binding	PF00501.28	423	DB2.contig6_62	543	5.8e-84
AMP-binding_C	PF13193.6	76	DB2.contig6_62	543	3.8e-13
Aldedh	PF00171.22	462	DB2.contig6_63	575	2.5e-19
Aldedh	PF00171.22	462	DB2.contig6_63	575	2.5e-19
SBP_bac_6	PF13343.6	245	DB2.contig6_64	349	6e-38
SBP_bac_8	PF13416.6	282	DB2.contig6_64	349	1.6e-37
SBP_bac_11	PF13531.6	230	DB2.contig6_64	349	5.1e-13
SBP_bac_1	PF01547.25	315	DB2.contig6_64	349	1e-12
Lipoprotein_8	PF02030.15	493	DB2.contig6_64	349	3.2e-09
BPD_transp_1	PF00528.22	185	DB2.contig6_65	262	1.7e-19
BPD_transp_1	PF00528.22	185	DB2.contig6_66	286	5.8e-18
TOBE_2	PF08402.10	76	DB2.contig6_67	117	1.3e-09
BPD_transp_1	PF00528.22	185	DB2.contig7_1	295	3e-07
BPD_transp_1	PF00528.22	185	DB2.contig7_2	291	3.7e-13
Phosphonate-bd	PF12974.7	243	DB2.contig7_3	300	2.9e-49
NMT1	PF09084.11	216	DB2.contig7_3	300	0.0032
SBP_bac_3	PF00497.20	225	DB2.contig7_3	300	0.0053
ABC_tran	PF00005.27	137	DB2.contig7_4	288	1.2e-30
AAA_21	PF13304.6	303	DB2.contig7_4	288	2.6e-07
RsgA_GTPase	PF03193.16	167	DB2.contig7_4	288	4.5e-05
SMC_N	PF02463.19	220	DB2.contig7_4	288	0.00014
AAA_29	PF13555.6	61	DB2.contig7_4	288	0.0031
KdpD	PF02702.17	210	DB2.contig7_4	288	0.0047
GerE	PF00196.19	57	DB2.contig7_5	181	9.7e-12
Sigma70_r4_2	PF08281.12	54	DB2.contig7_5	181	5.3e-05
HTH_23	PF13384.6	50	DB2.contig7_5	181	0.00016
HTH_7	PF02796.15	45	DB2.contig7_5	181	0.00021
HTH_29	PF13551.6	63	DB2.contig7_5	181	0.011
HTH_28	PF13518.6	52	DB2.contig7_5	181	0.014
MatB	PF16449.5	167	DB2.contig7_6	196	1.9e-87
EcpB_C	PF18649.1	72	DB2.contig7_7	223	2.1e-32
PapD_N	PF00345.20	125	DB2.contig7_7	223	0.003
CooC_C	PF15976.5	93	DB2.contig7_8	842	2.8e-29
TcfC	PF16967.5	68	DB2.contig7_8	842	1.5e-25
CarbopepD_reg_2	PF13715.6	88	DB2.contig7_8	842	0.0045
CarboxypepD_reg	PF13620.6	82	DB2.contig7_8	842	0.0097
PapD_N	PF00345.20	125	DB2.contig7_10	237	1.1e-05
BPD_transp_1	PF00528.22	185	DB2.contig7_11	230	6.8e-16
BPD_transp_1	PF00528.22	185	DB2.contig7_12	251	5.9e-11
ABC_tran	PF00005.27	137	DB2.contig7_13	273	7.3e-38
AAA_21	PF13304.6	303	DB2.contig7_13	273	5.2e-12
AAA_21	PF13304.6	303	DB2.contig7_13	273	5.2e-12
SMC_N	PF02463.19	220	DB2.contig7_13	273	1e-07
AAA_13	PF13166.6	713	DB2.contig7_13	273	6.3e-06
AAA_16	PF13191.6	170	DB2.contig7_13	273	1.2e-05
RsgA_GTPase	PF03193.16	167	DB2.contig7_13	273	0.00023
AAA_29	PF13555.6	61	DB2.contig7_13	273	0.00024
AAA_30	PF13604.6	192	DB2.contig7_13	273	0.0011
SBP_bac_3	PF00497.20	225	DB2.contig7_14	270	1.8e-62
Lig_chan-Glu_bd	PF10613.9	115	DB2.contig7_14	270	9.8e-11
ABC_tran	PF00005.27	137	DB2.contig7_16	232	1e-24
AAA_21	PF13304.6	303	DB2.contig7_16	232	5.5e-10
AAA_21	PF13304.6	303	DB2.contig7_16	232	5.5e-10
AAA_15	PF13175.6	369	DB2.contig7_16	232	0.0029
ABC_tran	PF00005.27	137	DB2.contig7_17	261	4.5e-34
AAA_21	PF13304.6	303	DB2.contig7_17	261	5.8e-08
AAA_21	PF13304.6	303	DB2.contig7_17	261	5.8e-08
AAA_23	PF13476.6	200	DB2.contig7_17	261	2.7e-05
AAA_29	PF13555.6	61	DB2.contig7_17	261	0.0017
BPD_transp_2	PF02653.16	268	DB2.contig7_18	350	5.5e-36
BPD_transp_2	PF02653.16	268	DB2.contig7_19	300	5e-47
Peripla_BP_6	PF13458.6	342	DB2.contig7_20	379	7.8e-50
ANF_receptor	PF01094.28	354	DB2.contig7_20	379	5.7e-19
Peripla_BP_5	PF13433.6	364	DB2.contig7_20	379	4.6e-10
LppC	PF04348.13	535	DB2.contig7_20	379	1.6e-06
EutC	PF05985.11	233	DB2.contig7_21	259	5e-88
EutB	PF06751.11	435	DB2.contig7_22	463	4e-221
AA_permease_2	PF13520.6	425	DB2.contig7_23	460	2.3e-41
AA_permease	PF00324.21	479	DB2.contig7_23	460	5.1e-30
AA_permease	PF00324.21	479	DB2.contig7_24	470	7.3e-115
AA_permease_2	PF13520.6	425	DB2.contig7_24	470	5.8e-45
DUF4131	PF13567.6	167	DB2.contig7_24	470	0.004
Trp_oprn_chp	PF09534.10	180	DB2.contig7_24	470	0.0084
S-methyl_trans	PF02574.16	268	DB2.contig7_25	311	2.6e-81
OpuAC	PF04069.12	257	DB2.contig7_26	321	9.6e-25
NMT1_2	PF13379.6	253	DB2.contig7_26	321	7.5e-21
NMT1	PF09084.11	216	DB2.contig7_26	321	6e-19
Phosphonate-bd	PF12974.7	243	DB2.contig7_26	321	2.7e-08
SBP_bac_3	PF00497.20	225	DB2.contig7_26	321	1.7e-05
ABC_tran	PF00005.27	137	DB2.contig7_27	256	6.4e-33
AAA_16	PF13191.6	170	DB2.contig7_27	256	2.8e-05
RsgA_GTPase	PF03193.16	167	DB2.contig7_27	256	0.00022
AAA_22	PF13401.6	137	DB2.contig7_27	256	0.00024
BPD_transp_1	PF00528.22	185	DB2.contig7_28	276	1.5e-23
TauD	PF02668.16	268	DB2.contig7_29	284	2.7e-67
Acetyltransf_5	PF13444.6	101	DB2.contig7_30	573	1.9e-23
Acyltransferase	PF01553.21	135	DB2.contig7_30	573	1.1e-11
Y1_Tnp	PF01797.16	121	DB2.contig7_31	164	8.3e-05
ALAD	PF00490.21	317	DB2.contig7_32	325	4.3e-134
Beta-lactamase	PF00144.24	330	DB2.contig7_33	387	9.4e-61
Peptidase_S11	PF00768.20	241	DB2.contig7_33	387	0.0084
Isochorismatase	PF00857.20	175	DB2.contig7_34	178	1.3e-26
SbmA_BacA	PF05992.12	315	DB2.contig7_35	407	4.1e-164
ABC_membrane_2	PF06472.15	269	DB2.contig7_35	407	9.4e-15
DUF1615	PF07759.12	320	DB2.contig7_36	369	1.5e-146
DUF2755	PF10954.8	100	DB2.contig7_37	101	1.9e-52
DUF2062	PF09835.9	148	DB2.contig7_37	101	0.013
DUF2754	PF10953.8	70	DB2.contig7_38	68	8.3e-45
DUF1761	PF08570.10	125	DB2.contig7_38	68	0.019
Dala_Dala_lig_C	PF07478.13	204	DB2.contig7_39	366	4.5e-83
Dala_Dala_lig_N	PF01820.21	103	DB2.contig7_39	366	3.6e-29
ATP-grasp	PF02222.22	171	DB2.contig7_39	366	8.6e-15
CPSase_L_D2	PF02786.17	211	DB2.contig7_39	366	4.3e-07
ATP-grasp_3	PF02655.14	161	DB2.contig7_39	366	4e-06
ATP-grasp_4	PF13535.6	160	DB2.contig7_39	366	4.3e-06
GARS_A	PF01071.19	194	DB2.contig7_39	366	0.0082
Extensin-like_C	PF06904.12	177	DB2.contig7_40	228	9.6e-54
MFS_1	PF07690.16	353	DB2.contig7_41	400	1.4e-47
MFS_1	PF07690.16	353	DB2.contig7_41	400	1.4e-47
Sugar_tr	PF00083.24	452	DB2.contig7_41	400	3e-16
Sugar_tr	PF00083.24	452	DB2.contig7_41	400	3e-16
MFS_1_like	PF12832.7	385	DB2.contig7_41	400	1e-11
MFS_3	PF05977.13	522	DB2.contig7_41	400	2e-06
Anti-adapt_IraP	PF10796.9	86	DB2.contig7_42	87	5.3e-32
HsbA	PF12296.8	120	DB2.contig7_42	87	0.0001
kleA_kleC	PF17383.2	76	DB2.contig7_42	87	0.025
Alk_phosphatase	PF00245.20	416	DB2.contig7_43	472	4.3e-140
Alk_phosphatase	PF00245.20	416	DB2.contig7_43	472	4.3e-140
Metalloenzyme	PF01676.18	248	DB2.contig7_43	472	6.4e-08
PsiF_repeat	PF07769.14	34	DB2.contig7_44	106	4.9e-35
PsiF_repeat	PF07769.14	34	DB2.contig7_44	106	4.9e-35
GPR15L	PF15854.5	80	DB2.contig7_44	106	0.021
P5CR_dimer	PF14748.6	103	DB2.contig7_45	270	2.1e-38
F420_oxidored	PF03807.17	97	DB2.contig7_45	270	1.6e-24
NAD_binding_2	PF03446.15	158	DB2.contig7_45	270	1.2e-08
Sacchrp_dh_NADP	PF03435.18	130	DB2.contig7_45	270	0.00045
Shikimate_DH	PF01488.20	138	DB2.contig7_45	270	0.00083
GFO_IDH_MocA	PF01408.22	120	DB2.contig7_45	270	0.0065
DUF188	PF02639.14	130	DB2.contig7_46	153	8.4e-50
DUF2076	PF09849.9	259	DB2.contig7_47	237	3.3e-70
NPV_P10	PF05531.12	75	DB2.contig7_47	237	0.0056
SKI	PF01202.22	158	DB2.contig7_48	178	1.8e-43
AAA_18	PF13238.6	130	DB2.contig7_48	178	1.3e-07
AAA_16	PF13191.6	170	DB2.contig7_48	178	0.00028
AAA_33	PF13671.6	143	DB2.contig7_48	178	0.00036
AAA	PF00004.29	132	DB2.contig7_48	178	0.00054
AAA_24	PF13479.6	197	DB2.contig7_48	178	0.0019
AAA_14	PF13173.6	131	DB2.contig7_48	178	0.004
YaiA	PF16362.5	63	DB2.contig7_49	64	5.2e-38
AroM	PF07302.11	218	DB2.contig7_50	222	7.4e-70
Ppnp	PF06865.11	92	DB2.contig7_51	95	5.8e-37
EutQ	PF06249.12	152	DB2.contig7_51	95	0.018
RdgC	PF04381.12	298	DB2.contig7_52	304	2.5e-127
ROK	PF00480.20	294	DB2.contig7_53	305	1.6e-95
Glucokinase	PF02685.16	316	DB2.contig7_53	305	1.6e-10
BcrAD_BadFG	PF01869.20	267	DB2.contig7_53	305	7.1e-06
Hydant_A_N	PF05378.13	178	DB2.contig7_53	305	0.00017
DEDD_Tnp_IS110	PF01548.17	155	DB2.contig7_53	305	0.0044
Acetate_kinase	PF00871.17	390	DB2.contig7_53	305	0.0081
SbcCD_C	PF13558.6	90	DB2.contig7_54	1046	1.1e-15
SMC_N	PF02463.19	220	DB2.contig7_54	1046	4.7e-11
AAA_29	PF13555.6	61	DB2.contig7_54	1046	1.3e-07
ABC_tran	PF00005.27	137	DB2.contig7_54	1046	0.0063
SbcD_C	PF12320.8	95	DB2.contig7_55	402	4.3e-24
Metallophos	PF00149.28	204	DB2.contig7_55	402	2.1e-15
Metallophos_2	PF12850.7	165	DB2.contig7_55	402	1.3e-09
Response_reg	PF00072.24	112	DB2.contig7_56	230	7.3e-29
Trans_reg_C	PF00486.28	77	DB2.contig7_56	230	1.6e-28
PhoR	PF11808.8	86	DB2.contig7_57	432	1.1e-27
HATPase_c	PF02518.26	112	DB2.contig7_57	432	1.3e-25
HisKA	PF00512.25	67	DB2.contig7_57	432	1.4e-18
PAS	PF00989.25	113	DB2.contig7_57	432	4.9e-09
HATPase_c_2	PF13581.6	125	DB2.contig7_57	432	6.4e-08
HATPase_c_3	PF13589.6	137	DB2.contig7_57	432	0.00013
Branch_AA_trans	PF05525.13	429	DB2.contig7_58	468	4.5e-159
AA_permease	PF00324.21	479	DB2.contig7_59	458	2.7e-106
AA_permease_2	PF13520.6	425	DB2.contig7_59	458	2.9e-46
Spore_permease	PF03845.13	321	DB2.contig7_59	458	6.3e-06
Alpha-amylase	PF00128.24	337	DB2.contig7_60	606	8.9e-86
Alpha-amylase_N	PF02903.14	120	DB2.contig7_60	606	1e-05
Malt_amylase_C	PF16657.5	75	DB2.contig7_60	606	0.00031
DUF3459	PF11941.8	91	DB2.contig7_60	606	0.0049
LysR_substrate	PF03466.20	209	DB2.contig7_61	301	2.5e-24
HTH_1	PF00126.27	60	DB2.contig7_61	301	2e-14
Isochorismatase	PF00857.20	175	DB2.contig7_63	214	1.8e-24
ABM	PF03992.16	78	DB2.contig7_64	182	1e-07
DUF1330	PF07045.11	94	DB2.contig7_64	182	0.01
Amidohydro_3	PF07969.11	473	DB2.contig7_65	174	2.1e-36
His_Phos_1	PF00300.22	194	DB2.contig7_65	174	0.026
PK	PF00224.21	348	DB2.contig8_1	361	9e-87
PK_C	PF02887.16	117	DB2.contig8_1	361	7.1e-30
Lip_A_acyltrans	PF03279.13	295	DB2.contig8_2	325	1.8e-100
Peptidase_M23	PF01551.22	96	DB2.contig8_3	440	8e-34
OapA	PF04225.12	85	DB2.contig8_3	440	1.8e-11
OapA_N	PF08525.11	28	DB2.contig8_3	440	4.1e-09
LysM	PF01476.20	44	DB2.contig8_3	440	8.5e-09
ZnuA	PF01297.17	256	DB2.contig8_4	315	1.8e-59
ABC_tran	PF00005.27	137	DB2.contig8_5	251	1.2e-28
AAA_21	PF13304.6	303	DB2.contig8_5	251	2.4e-08
RsgA_GTPase	PF03193.16	167	DB2.contig8_5	251	0.0015
AAA_29	PF13555.6	61	DB2.contig8_5	251	0.0028
ABC-3	PF00950.17	258	DB2.contig8_6	262	5.9e-87
FecCD	PF01032.18	312	DB2.contig8_6	262	5.6e-06
RuvB_N	PF05496.12	159	DB2.contig8_7	337	4.2e-82
AAA_lid_4	PF17864.1	74	DB2.contig8_7	337	5.3e-32
RuvB_C	PF05491.13	72	DB2.contig8_7	337	1.7e-25
AAA	PF00004.29	132	DB2.contig8_7	337	5.6e-20
AAA_5	PF07728.14	138	DB2.contig8_7	337	2e-08
Rad17	PF03215.15	186	DB2.contig8_7	337	0.00053
RuvA_N	PF01330.21	60	DB2.contig8_8	204	1.1e-20
HHH_5	PF14520.6	57	DB2.contig8_8	204	1.3e-16
RuvA_C	PF07499.13	47	DB2.contig8_8	204	8.5e-15
HHH	PF00633.23	30	DB2.contig8_8	204	3.4e-08
RuvC	PF02075.17	148	DB2.contig8_9	174	2.6e-68
DUF3882	PF07066.11	159	DB2.contig8_9	174	0.00087
NeuB	PF03102.14	241	DB2.contig8_9	174	0.015
Transcrip_reg	PF01709.20	240	DB2.contig8_10	247	1.3e-94
NUDIX	PF00293.28	131	DB2.contig8_11	148	1.2e-20
tRNA-synt_2	PF00152.20	314	DB2.contig8_12	596	7.1e-107
GAD	PF02938.14	95	DB2.contig8_12	596	2.3e-31
tRNA_anti-codon	PF01336.25	76	DB2.contig8_12	596	2.1e-16
Isochorismatase	PF00857.20	175	DB2.contig8_13	189	1.7e-40
DUF72	PF01904.18	218	DB2.contig8_14	273	4.1e-50
MAPEG	PF01124.18	130	DB2.contig8_15	132	4.1e-26
Methyltransf_25	PF13649.6	97	DB2.contig8_16	248	2.5e-13
Methyltransf_31	PF13847.6	152	DB2.contig8_16	248	1.2e-11
Methyltransf_11	PF08241.12	96	DB2.contig8_16	248	9.3e-11
Methyltransf_12	PF08242.12	99	DB2.contig8_16	248	1.9e-09
Methyltransf_2	PF00891.18	210	DB2.contig8_16	248	2.9e-09
Ubie_methyltran	PF01209.18	233	DB2.contig8_16	248	1.4e-05
MTS	PF05175.14	169	DB2.contig8_16	248	4.4e-05
Methyltransf_23	PF13489.6	165	DB2.contig8_16	248	0.00025
PCMT	PF01135.19	210	DB2.contig8_16	248	0.0016
FtsJ	PF01728.19	177	DB2.contig8_16	248	0.0039
Methyltransf_9	PF08003.11	315	DB2.contig8_17	335	1.1e-170
Methyltransf_23	PF13489.6	165	DB2.contig8_17	335	1.9e-11
Methyltransf_31	PF13847.6	152	DB2.contig8_17	335	2e-09
Methyltransf_25	PF13649.6	97	DB2.contig8_17	335	1.9e-07
Methyltransf_11	PF08241.12	96	DB2.contig8_17	335	2.1e-07
Methyltransf_12	PF08242.12	99	DB2.contig8_17	335	7.9e-06
CMAS	PF02353.20	273	DB2.contig8_17	335	8.4e-05
CutC	PF03932.14	202	DB2.contig8_18	248	2.3e-75
YecM	PF06185.12	180	DB2.contig8_19	190	4.1e-70
tRNA-synt_1d	PF00750.19	349	DB2.contig8_20	578	1.8e-172
DALR_1	PF05746.15	119	DB2.contig8_20	578	2.9e-34
Arg_tRNA_synt_N	PF03485.16	85	DB2.contig8_20	578	1.2e-22
tRNA-synt_1e	PF01406.19	301	DB2.contig8_20	578	0.0026
Glyco_hydro_88	PF07470.13	344	DB2.contig8_21	380	9e-107
MFS_2	PF13347.6	427	DB2.contig8_22	528	9.4e-53
MFS_1	PF07690.16	353	DB2.contig8_22	528	5.6e-17
Usp	PF00582.26	141	DB2.contig8_23	143	3.8e-13
Glyco_transf_20	PF00982.21	474	DB2.contig8_24	475	4.5e-146
Trehalose_PPase	PF02358.16	233	DB2.contig8_25	263	1.4e-55
Hydrolase_3	PF08282.12	255	DB2.contig8_25	263	2e-10
Hydrolase_3	PF08282.12	255	DB2.contig8_25	263	2e-10
S6PP	PF05116.13	247	DB2.contig8_25	263	2.3e-05
BPD_transp_2	PF02653.16	268	DB2.contig8_26	327	1.2e-44
PDR_CDR	PF06422.12	92	DB2.contig8_26	327	0.023
ABC_tran	PF00005.27	137	DB2.contig8_27	505	1.4e-54
ABC_tran	PF00005.27	137	DB2.contig8_27	505	1.4e-54
AAA_21	PF13304.6	303	DB2.contig8_27	505	1.6e-13
SMC_N	PF02463.19	220	DB2.contig8_27	505	0.0006
RsgA_GTPase	PF03193.16	167	DB2.contig8_27	505	0.0011
Peripla_BP_1	PF00532.21	279	DB2.contig8_28	327	4e-88
Peripla_BP_4	PF13407.6	258	DB2.contig8_28	327	1.1e-19
Peripla_BP_3	PF13377.6	166	DB2.contig8_28	327	0.0015
Ferritin	PF00210.24	142	DB2.contig8_29	170	1.5e-17
MFS_2	PF13347.6	427	DB2.contig8_30	521	5e-55
MFS_1	PF07690.16	353	DB2.contig8_30	521	2.4e-10
DUF2766	PF10964.8	79	DB2.contig8_31	84	1.1e-44
MFS_1	PF07690.16	353	DB2.contig8_32	474	1.8e-44
MFS_3	PF05977.13	522	DB2.contig8_32	474	2e-07
MFS_3	PF05977.13	522	DB2.contig8_32	474	2e-07
TRI12	PF06609.13	599	DB2.contig8_32	474	2.8e-05
LacAB_rpiB	PF02502.18	139	DB2.contig8_33	213	4e-30
DUF3666	PF12408.8	47	DB2.contig8_33	213	2e-22
Ferritin	PF00210.24	142	DB2.contig8_34	166	2.4e-35
DUF2492	PF10678.9	77	DB2.contig8_35	80	4.7e-35
Trp_Tyr_perm	PF03222.13	394	DB2.contig8_36	381	9e-124
Aa_trans	PF01490.18	409	DB2.contig8_36	381	0.00026
UPF0149	PF03695.13	174	DB2.contig8_37	223	8e-31
SEC-C	PF02810.15	19	DB2.contig8_37	223	2.6e-11
DHDPS	PF00701.22	289	DB2.contig8_38	294	1.4e-35
CDP-OH_P_transf	PF01066.21	66	DB2.contig8_39	183	3.7e-17
UvrC_HhH_N	PF08459.11	154	DB2.contig8_40	611	1.4e-45
GIY-YIG	PF01541.24	78	DB2.contig8_40	611	8.4e-11
UVR	PF02151.19	36	DB2.contig8_40	611	3.5e-10
HHH	PF00633.23	30	DB2.contig8_40	611	3.2e-09
HHH_5	PF14520.6	57	DB2.contig8_40	611	2.5e-08
HHH_2	PF12826.7	64	DB2.contig8_40	611	5.7e-05
Response_reg	PF00072.24	112	DB2.contig8_41	219	1.4e-29
GerE	PF00196.19	57	DB2.contig8_41	219	5.1e-21
Sigma70_r4_2	PF08281.12	54	DB2.contig8_41	219	2.1e-06
HTH_23	PF13384.6	50	DB2.contig8_41	219	0.00024
HTH_29	PF13551.6	63	DB2.contig8_41	219	0.0021
HTH_24	PF13412.6	48	DB2.contig8_41	219	0.0047
DUF2594	PF10769.9	74	DB2.contig8_42	75	7.8e-40
ATP-grasp	PF02222.22	171	DB2.contig8_42	75	0.013
Autoind_bind	PF03472.15	149	DB2.contig8_43	241	6e-30
GerE	PF00196.19	57	DB2.contig8_43	241	4.7e-22
ABC_tran	PF00005.27	137	DB2.contig8_44	251	4.8e-35
AAA_21	PF13304.6	303	DB2.contig8_44	251	2.8e-13
AAA_21	PF13304.6	303	DB2.contig8_44	251	2.8e-13
SMC_N	PF02463.19	220	DB2.contig8_44	251	3.2e-09
AAA_22	PF13401.6	137	DB2.contig8_44	251	1.6e-06
AAA_16	PF13191.6	170	DB2.contig8_44	251	5.3e-05
AAA_29	PF13555.6	61	DB2.contig8_44	251	7.8e-05
AAA_23	PF13476.6	200	DB2.contig8_44	251	0.00027
AAA_33	PF13671.6	143	DB2.contig8_44	251	0.00041
AAA_30	PF13604.6	192	DB2.contig8_44	251	0.0018
RsgA_GTPase	PF03193.16	167	DB2.contig8_44	251	0.0022
BPD_transp_1	PF00528.22	185	DB2.contig8_45	223	6.4e-26
PALP	PF00291.25	294	DB2.contig8_46	329	1.6e-52
SBP_bac_3	PF00497.20	225	DB2.contig8_47	267	2e-71
Lig_chan-Glu_bd	PF10613.9	115	DB2.contig8_47	267	3.3e-11
Alpha-amylase	PF00128.24	337	DB2.contig8_48	496	1.4e-23
