target	acc	tlen	query	qlen	evalue
NAD_binding_2	PF03446.15	158	DDH.contig16_4	716	0.00019
GATase	PF00117.28	190	DDH.contig16_5	243	4.7e-12
CorA	PF01544.18	292	DDH.contig16_6	324	2.9e-56
Acyltransferase	PF01553.21	135	DDH.contig16_7	252	3.3e-28
ECH_1	PF00378.20	251	DDH.contig16_8	230	1.6e-32
ECH_2	PF16113.5	334	DDH.contig16_8	230	6e-08
Arm-DNA-bind_2	PF12167.8	65	DDH.contig16_9	398	2.2e-22
Phage_integrase	PF00589.22	172	DDH.contig16_9	398	4.4e-17
Phage_int_SAM_3	PF14659.6	58	DDH.contig16_9	398	8.6e-09
Phage_int_SAM_1	PF02899.17	84	DDH.contig16_9	398	0.0011
Acyltransferase	PF01553.21	135	DDH.contig17_1	584	3e-21
MFS_1	PF07690.16	353	DDH.contig17_1	584	6.2e-13
SLAC1	PF03595.17	324	DDH.contig17_2	385	1.2e-85
Cupin_2	PF07883.11	71	DDH.contig17_3	104	2.8e-06
3-HAO	PF06052.12	151	DDH.contig17_3	104	0.0033
cNMP_binding	PF00027.29	89	DDH.contig17_3	104	0.0044
MFS_1	PF07690.16	353	DDH.contig17_4	398	7.4e-13
MFS_1	PF07690.16	353	DDH.contig17_4	398	7.4e-13
Folate_carrier	PF01770.18	412	DDH.contig17_4	398	0.031
MFS_1_like	PF12832.7	385	DDH.contig17_4	398	3.4
TetR_C_11	PF16859.5	113	DDH.contig17_5	182	7.7e-12
TetR_N	PF00440.23	47	DDH.contig17_5	182	1.7e-08
HTH_23	PF13384.6	50	DDH.contig17_5	182	0.0029
HTH_32	PF13565.6	73	DDH.contig17_5	182	0.0053
HTH_7	PF02796.15	45	DDH.contig17_5	182	0.0066
ABC2_membrane	PF01061.24	210	DDH.contig17_6	260	5.9e-41
ABC2_membrane_3	PF12698.7	345	DDH.contig17_6	260	2.5e-09
ABC_tran	PF00005.27	137	DDH.contig17_7	311	4.9e-31
AAA_21	PF13304.6	303	DDH.contig17_7	311	2.6e-14
AAA_29	PF13555.6	61	DDH.contig17_7	311	0.0018
AAA_23	PF13476.6	200	DDH.contig17_7	311	0.0019
GST_N	PF02798.20	76	DDH.contig17_8	251	1.1e-08
GST_N_3	PF13417.6	75	DDH.contig17_8	251	1.5e-08
GST_N_2	PF13409.6	70	DDH.contig17_8	251	2.9e-05
GST_C_2	PF13410.6	69	DDH.contig17_8	251	0.0001
GST_C	PF00043.25	93	DDH.contig17_8	251	0.00023
GST_N_4	PF17172.4	99	DDH.contig17_8	251	0.0006
Multi_Drug_Res	PF00893.19	93	DDH.contig17_9	105	3.7e-29
SBF	PF01758.16	195	DDH.contig17_10	322	2.4e-42
SBF_like	PF13593.6	313	DDH.contig17_10	322	9.5e-22
Mem_trans	PF03547.18	387	DDH.contig17_10	322	0.041
FlgN	PF05130.12	146	DDH.contig18_1	95	5.4e-14
NIT	PF08376.10	230	DDH.contig18_1	95	0.0039
FlgM	PF04316.13	55	DDH.contig18_2	105	1.8e-13
ChapFlgA	PF13144.6	122	DDH.contig18_3	261	7e-27
ChapFlgA_N	PF17656.1	77	DDH.contig18_3	261	2.9e-20
SAF	PF08666.12	63	DDH.contig18_3	261	2.3e-12
Flg_bb_rod	PF00460.20	31	DDH.contig18_4	143	8.7e-10
Flg_bbr_C	PF06429.13	74	DDH.contig18_5	135	2.7e-13
Flg_bb_rod	PF00460.20	31	DDH.contig18_5	135	2.8e-08
FlgD	PF03963.14	75	DDH.contig18_6	242	4.3e-22
FlgD_ig	PF13860.6	79	DDH.contig18_6	242	2.1e-21
FLgD_tudor	PF13861.6	58	DDH.contig18_6	242	9.8e-16
FlaE	PF07559.14	122	DDH.contig18_7	427	1.1e-21
Flg_bbr_C	PF06429.13	74	DDH.contig18_7	427	2.5e-19
Flg_bb_rod	PF00460.20	31	DDH.contig18_7	427	1.6e-09
Flg_bbr_C	PF06429.13	74	DDH.contig18_8	246	1.1e-22
Flg_bb_rod	PF00460.20	31	DDH.contig18_8	246	5.1e-06
Flg_bbr_C	PF06429.13	74	DDH.contig18_9	261	2.1e-26
Flg_bb_rod	PF00460.20	31	DDH.contig18_9	261	3e-13
FlgH	PF02107.16	168	DDH.contig18_10	221	8.7e-52
FlgI	PF02119.16	343	DDH.contig18_11	385	2.8e-133
ThiS	PF02597.20	77	DDH.contig18_11	385	0.00032
Glucosaminidase	PF01832.20	87	DDH.contig18_12	324	3e-22
Rod-binding	PF10135.9	51	DDH.contig18_12	324	1e-17
Flg_bb_rod	PF00460.20	31	DDH.contig18_13	289	5.5e-06
HMGL-like	PF00682.19	264	DDH.contig18_13	289	0.0012
Metallophos	PF00149.28	204	DDH.contig19_1	455	1.2e-12
Metallophos_2	PF12850.7	165	DDH.contig19_1	455	4.5e-09
HEPN_SAV2148	PF18725.1	216	DDH.contig19_3	344	0.062
Arm-DNA-bind_3	PF13356.6	74	DDH.contig19_6	237	1.3e-14
DUF4190	PF13828.6	62	DDH.contig19_7	108	0.013
Wzy_C	PF04932.15	155	DDH.contig20_2	470	1.2e-13
Pilin	PF00114.19	109	DDH.contig20_3	138	3.1e-17
N_methyl	PF07963.12	27	DDH.contig20_3	138	8.6e-10
T2SSF	PF00482.23	125	DDH.contig20_4	403	9.3e-62
T2SSF	PF00482.23	125	DDH.contig20_4	403	9.3e-62
DiS_P_DiS	PF06750.13	84	DDH.contig20_5	289	3.5e-32
Peptidase_A24	PF01478.18	107	DDH.contig20_5	289	8.6e-23
CoaE	PF01121.20	179	DDH.contig20_6	208	2.8e-68
YacG	PF03884.14	52	DDH.contig20_7	67	3.7e-25
Nudix_N_2	PF14803.6	34	DDH.contig20_7	67	0.0065
CbiM	PF01891.16	207	DDH.contig20_9	230	7.7e-16
DUF1780	PF08682.10	208	DDH.contig20_11	210	8.1e-126
DUF3094	PF11293.8	55	DDH.contig20_12	58	4.2e-29
RNA_pol_Rpb1_7	PF04990.12	135	DDH.contig20_12	58	0.079
Pyr_redox_2	PF07992.14	294	DDH.contig20_13	433	1.4e-60
Pyr_redox	PF00070.27	81	DDH.contig20_13	433	4.3e-16
DUF772	PF05598.11	73	DDH.contig21_1	201	2.6e-10
PhdYeFM_antitox	PF02604.19	75	DDH.contig21_1	201	0.0062
ShlB	PF03865.13	312	DDH.contig21_2	533	7.2e-25
POTRA_2	PF08479.11	76	DDH.contig21_2	533	5.2e-16
MotA_ExbB	PF01618.16	127	DDH.contig21_3	600	1.4e-27
Laminin_G_3	PF13385.6	152	DDH.contig21_3	600	1.1e-21
DUF2341	PF10102.9	84	DDH.contig21_3	600	1.8e-21
Laminin_G_2	PF02210.24	126	DDH.contig21_3	600	0.00012
ExbD	PF02472.16	130	DDH.contig21_4	142	5.8e-28
TonB_2	PF13103.6	85	DDH.contig21_5	236	2.5e-06
TonB_C	PF03544.14	79	DDH.contig21_5	236	0.00056
Porin_5	PF16930.5	533	DDH.contig21_6	567	1.4e-218
Porin_O_P	PF07396.11	359	DDH.contig21_6	567	0.00033
YbjN	PF10722.9	127	DDH.contig21_8	163	1.9e-08
Nitr_red_assoc	PF09655.10	144	DDH.contig21_9	155	0.071
Bact_transglu_N	PF08379.10	80	DDH.contig22_1	268	3.3e-22
Transglut_core	PF01841.19	112	DDH.contig22_1	268	9.2e-22
Transglut_core3	PF13471.6	117	DDH.contig22_1	268	0.0072
Alpha-E	PF04168.12	293	DDH.contig22_2	317	6.2e-97
TPR_9	PF13371.6	73	DDH.contig22_2	317	0.024
CP_ATPgrasp_2	PF14403.6	375	DDH.contig22_3	470	2.3e-161
CP_ATPgrasp_1	PF04174.13	332	DDH.contig22_3	470	2e-152
RraB	PF06877.11	102	DDH.contig22_4	114	3.7e-20
START	PF01852.19	209	DDH.contig22_6	202	4e-09
Polyketide_cyc	PF03364.20	130	DDH.contig22_6	202	3.1e-05
Polyketide_cyc2	PF10604.9	143	DDH.contig22_6	202	0.00011
CxxCxxCC	PF03692.15	85	DDH.contig22_7	85	2.5e-05
Aminotran_1_2	PF00155.21	363	DDH.contig22_9	480	2.5e-26
GntR	PF00392.21	64	DDH.contig22_9	480	1.7e-18
Aminotran_MocR	PF12897.7	421	DDH.contig22_9	480	0.00014
Fe_dep_repress	PF01325.19	60	DDH.contig22_9	480	0.0012
OmpA	PF00691.20	95	DDH.contig22_10	141	3.9e-25
Pilus_CpaD	PF09476.10	201	DDH.contig22_10	141	0.004
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
HemolysinCabind	PF00353.19	36	DDH.contig23_1	625	7.6e-48
DDE_Tnp_IS1595	PF12762.7	153	DDH.contig23_2	218	4.5e-33
DDE_3	PF13358.6	146	DDH.contig23_2	218	0.044
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
HemolysinCabind	PF00353.19	36	DDH.contig23_3	1864	7.9e-50
P_proprotein	PF01483.20	86	DDH.contig23_3	1864	2.6e-24
Peptidase_S8	PF00082.22	298	DDH.contig23_3	1864	1.3e-20
Cadherin_5	PF17892.1	98	DDH.contig23_3	1864	1.2e-13
Big_9	PF17963.1	90	DDH.contig23_3	1864	4e-11
Peptidase_M10_C	PF08548.11	193	DDH.contig23_3	1864	0.00015
HemolysinCabind	PF00353.19	36	DDH.contig23_4	33	6.1e-10
3HCDH_N	PF02737.18	180	DDH.contig24_1	792	3.1e-43
3HCDH	PF00725.22	97	DDH.contig24_1	792	4.1e-15
ECH_1	PF00378.20	251	DDH.contig24_1	792	4.3e-13
ECH_2	PF16113.5	334	DDH.contig24_1	792	2.5e-06
Pyr_redox_2	PF07992.14	294	DDH.contig24_1	792	0.0031
Glu-tRNAGln	PF02686.15	62	DDH.contig24_3	97	1.9e-17
NAPRTase_N	PF17767.1	125	DDH.contig24_3	97	0.0084
ABC_tran	PF00005.27	137	DDH.contig24_4	237	4.5e-34
SMC_N	PF02463.19	220	DDH.contig24_4	237	3.6e-05
AAA_29	PF13555.6	61	DDH.contig24_4	237	0.00016
RsgA_GTPase	PF03193.16	167	DDH.contig24_4	237	0.00029
Cob_adeno_trans	PF01923.18	164	DDH.contig24_5	187	3.5e-58
ABC_tran	PF00005.27	137	DDH.contig24_7	217	1.1e-33
SMC_N	PF02463.19	220	DDH.contig24_7	217	1.6e-06
AAA_29	PF13555.6	61	DDH.contig24_7	217	0.00016
RsgA_GTPase	PF03193.16	167	DDH.contig24_7	217	0.002
cobW	PF02492.19	177	DDH.contig24_7	217	0.0042
AAA_16	PF13191.6	170	DDH.contig24_7	217	0.0053
DUF2795	PF11387.8	44	DDH.contig24_8	74	5.1e-16
PQ-loop	PF04193.14	61	DDH.contig24_9	89	4.8e-12
MtN3_slv	PF03083.16	87	DDH.contig24_9	89	2.1e-07
DUF2244	PF10003.9	139	DDH.contig24_9	89	0.016
DUF3040	PF11239.8	84	DDH.contig24_9	89	0.018
adh_short_C2	PF13561.6	234	DDH.contig24_10	272	2.4e-55
Fer2	PF00111.27	78	DDH.contig25_1	55	9.9e-08
DHODB_Fe-S_bind	PF10418.9	42	DDH.contig25_1	55	0.023
Fer2_2	PF01799.20	76	DDH.contig25_2	165	1.4e-29
Fer2_3	PF13085.6	109	DDH.contig25_2	165	5.6e-05
Fer2	PF00111.27	78	DDH.contig25_2	165	0.0028
Ald_Xan_dh_C2	PF02738.18	550	DDH.contig25_3	719	2.6e-71
Ald_Xan_dh_C2	PF02738.18	550	DDH.contig25_3	719	2.6e-71
Ald_Xan_dh_C2	PF02738.18	550	DDH.contig25_3	719	2.6e-71
Cytochrom_C	PF00034.21	92	DDH.contig25_4	131	4.6e-12
Cytochrome_CBB3	PF13442.6	67	DDH.contig25_4	131	6.6e-12
Cytochrom_C550	PF14495.6	136	DDH.contig25_4	131	0.0017
XdhC_C	PF13478.6	125	DDH.contig25_5	393	2.2e-36
XdhC_CoxI	PF02625.16	68	DDH.contig25_5	393	2e-22
NTP_transf_3	PF12804.7	160	DDH.contig25_6	195	2.2e-35
Mob_synth_C	PF06463.13	128	DDH.contig25_7	327	4.7e-34
Radical_SAM	PF04055.21	167	DDH.contig25_7	327	1.5e-28
Fer4_12	PF13353.6	139	DDH.contig25_7	327	1.8e-08
Fer4_14	PF13394.6	118	DDH.contig25_7	327	2.2e-07
MoeA_N	PF03453.17	157	DDH.contig25_8	395	8.5e-39
MoCF_biosynth	PF00994.24	144	DDH.contig25_8	395	2.7e-25
MoeA_C	PF03454.15	72	DDH.contig25_8	395	4.2e-11
TauE	PF01925.19	236	DDH.contig25_9	246	1.9e-31
HTH_Tnp_1	PF01527.20	75	DDH.contig26_1	70	0.0018
rve	PF00665.26	119	DDH.contig26_2	279	1.1e-25
rve_3	PF13683.6	67	DDH.contig26_2	279	1.5e-14
HTH_21	PF13276.6	60	DDH.contig26_2	279	1.9e-14
Arylsulfotrans	PF05935.11	381	DDH.contig26_4	72	0.025
MFS_1	PF07690.16	353	DDH.contig26_5	369	1.9e-33
MFS_1	PF07690.16	353	DDH.contig26_5	369	1.9e-33
Sugar_tr	PF00083.24	452	DDH.contig26_5	369	1.5e-27
Sugar_tr	PF00083.24	452	DDH.contig26_5	369	1.5e-27
Porin_4	PF13609.6	312	DDH.contig26_6	423	5.3e-32
Porin_1	PF00267.21	340	DDH.contig26_6	423	1.7e-06
Peptidase_M24	PF00557.24	209	DDH.contig26_7	399	3e-18
Creatinase_N	PF01321.18	132	DDH.contig26_7	399	0.045
Transposase_mut	PF00872.18	381	DDH.contig26_9	437	9.3e-44
MULE	PF10551.9	96	DDH.contig26_9	437	2e-06
Polysacc_synt_2	PF02719.15	294	DDH.contig27_1	670	1e-126
Epimerase	PF01370.21	241	DDH.contig27_1	670	2.7e-14
GDP_Man_Dehyd	PF16363.5	332	DDH.contig27_1	670	2e-10
RmlD_sub_bind	PF04321.17	287	DDH.contig27_1	670	2.8e-08
3Beta_HSD	PF01073.19	280	DDH.contig27_1	670	2.2e-07
CoA_binding_3	PF13727.6	175	DDH.contig27_1	670	4.7e-06
adh_short	PF00106.25	195	DDH.contig27_1	670	0.00045
NAD_binding_4	PF07993.12	257	DDH.contig27_1	670	0.0028
HHH_3	PF12836.7	65	DDH.contig27_2	111	3.6e-21
HHH_6	PF14579.6	90	DDH.contig27_2	111	0.0017
TetR_N	PF00440.23	47	DDH.contig27_3	193	3.9e-08
TetR_C_16	PF17920.1	107	DDH.contig27_3	193	0.0015
DUF2897	PF11446.8	54	DDH.contig27_4	56	1.2e-21
LapA_dom	PF06305.11	64	DDH.contig27_4	56	0.0035
UPF0370	PF13980.6	61	DDH.contig27_4	56	0.017
AA_permease_2	PF13520.6	425	DDH.contig27_5	455	3e-44
AA_permease	PF00324.21	479	DDH.contig27_5	455	8e-33
Potass_KdpF	PF09604.10	24	DDH.contig27_6	30	5.8e-08
KdpA	PF03814.15	547	DDH.contig27_7	565	1e-235
E1-E2_ATPase	PF00122.20	181	DDH.contig27_8	234	9e-24
Pyr_redox_2	PF07992.14	294	DDH.contig28_1	442	2.5e-55
Pyr_redox	PF00070.27	81	DDH.contig28_1	442	1.1e-14
Pyr_redox_3	PF13738.6	305	DDH.contig28_1	442	7.6e-07
Cytochrome_CBB3	PF13442.6	67	DDH.contig28_2	170	2.4e-07
Cytochrom_C	PF00034.21	92	DDH.contig28_2	170	2.2e-06
Cytochrom_C	PF00034.21	92	DDH.contig28_3	161	1.3e-07
Cytochrome_CBB3	PF13442.6	67	DDH.contig28_3	161	2.4e-07
SBP_bac_3	PF00497.20	225	DDH.contig28_4	293	2.7e-15
PQQ	PF01011.21	38	DDH.contig28_5	622	7.9e-20
PQQ	PF01011.21	38	DDH.contig28_5	622	7.9e-20
PQQ	PF01011.21	38	DDH.contig28_5	622	7.9e-20
PQQ_2	PF13360.6	237	DDH.contig28_5	622	6e-19
PQQ_2	PF13360.6	237	DDH.contig28_5	622	6e-19
PQQ_2	PF13360.6	237	DDH.contig28_5	622	6e-19
Abhydrolase_1	PF00561.20	257	DDH.contig28_6	318	3e-36
Hydrolase_4	PF12146.8	239	DDH.contig28_6	318	1.1e-14
Abhydrolase_6	PF12697.7	220	DDH.contig28_6	318	2.3e-12
Abhydrolase_4	PF08386.10	103	DDH.contig28_6	318	1.4e-06
Virul_fac_BrkB	PF03631.15	258	DDH.contig28_7	159	9.9e-17
Abhydrolase_1	PF00561.20	257	DDH.contig29_1	266	4.5e-09
TetR	PF13972.6	144	DDH.contig29_2	207	9.9e-34
TetR_N	PF00440.23	47	DDH.contig29_2	207	3.2e-10
Phasin	PF05597.11	126	DDH.contig29_3	341	1.7e-42
Phasin	PF05597.11	126	DDH.contig29_4	141	2.2e-42
Cnn_1N	PF07989.11	73	DDH.contig29_4	141	0.016
PHA_gran_rgn	PF09650.10	87	DDH.contig29_5	92	1.1e-33
Ubie_methyltran	PF01209.18	233	DDH.contig29_6	292	2.3e-99
Methyltransf_25	PF13649.6	97	DDH.contig29_6	292	8.8e-24
Methyltransf_31	PF13847.6	152	DDH.contig29_6	292	7.2e-21
Methyltransf_11	PF08241.12	96	DDH.contig29_6	292	1.6e-20
Methyltransf_23	PF13489.6	165	DDH.contig29_6	292	1.8e-17
Methyltransf_12	PF08242.12	99	DDH.contig29_6	292	1.9e-11
PCMT	PF01135.19	210	DDH.contig29_6	292	1.3e-07
MTS	PF05175.14	169	DDH.contig29_6	292	4e-05
MetW	PF07021.12	193	DDH.contig29_6	292	0.00023
Methyltransf_2	PF00891.18	210	DDH.contig29_6	292	0.00026
RrnaAD	PF00398.20	265	DDH.contig29_6	292	0.0021
UPF0020	PF01170.18	197	DDH.contig29_6	292	0.0041
SCP2	PF02036.17	101	DDH.contig29_7	208	1.1e-15
MDMPI_C	PF07398.11	91	DDH.contig29_7	208	0.0036
ABC1	PF03109.16	119	DDH.contig29_8	535	5.9e-35
PRA-CH	PF01502.18	74	DDH.contig29_9	100	1.6e-30
RNA_pol_Rpb1_1	PF04997.12	312	DDH.contig30_1	291	6.4e-63
RNA_pol_Rpb2_6	PF00562.28	390	DDH.contig30_2	1369	1.8e-157
RNA_pol_Rpb2_1	PF04563.15	203	DDH.contig30_2	1369	3e-36
RNA_pol_Rpb2_3	PF04565.16	68	DDH.contig30_2	1369	2.2e-32
RNA_pol_Rpb2_2	PF04561.14	190	DDH.contig30_2	1369	9e-27
RNA_pol_Rpb2_2	PF04561.14	190	DDH.contig30_2	1369	9e-27
RNA_pol_Rpb2_7	PF04560.20	87	DDH.contig30_2	1369	3.1e-26
RNA_pol_Rpb2_45	PF10385.9	65	DDH.contig30_2	1369	3.5e-25
Ribosomal_L12	PF00542.19	67	DDH.contig30_3	125	4.3e-30
Ribosomal_L12_N	PF16320.5	48	DDH.contig30_3	125	1e-21
Ribosomal_60s	PF00428.19	88	DDH.contig30_3	125	0.021
Ribosomal_L10	PF00466.20	100	DDH.contig30_4	183	2.1e-23
T3SS_ATPase_C	PF18269.1	72	DDH.contig31_2	94	2.5e-27
FliJ	PF02050.16	123	DDH.contig31_3	151	1.2e-27
YscO-like	PF16789.5	161	DDH.contig31_3	151	0.0013
Flg_hook	PF02120.16	85	DDH.contig31_4	654	6.9e-20
FliL	PF03748.14	103	DDH.contig31_5	158	2.5e-22
DUF2749	PF10907.8	64	DDH.contig31_5	158	0.018
FliM	PF02154.15	192	DDH.contig31_6	352	1.3e-69
FliMN_C	PF01052.20	73	DDH.contig31_6	352	3.2e-15
FliMN_C	PF01052.20	73	DDH.contig31_7	173	3.1e-26
FliO	PF04347.13	89	DDH.contig31_8	146	2.3e-19
FliP	PF00813.20	191	DDH.contig31_9	263	2.7e-76
DEAD	PF00270.29	176	DDH.contig32_1	426	2.7e-21
Helicase_C	PF00271.31	111	DDH.contig32_1	426	6e-19
ResIII	PF04851.15	171	DDH.contig32_1	426	5.2e-10
AAA_30	PF13604.6	192	DDH.contig32_1	426	6.8e-05
PKD	PF00801.20	71	DDH.contig32_2	1238	5.9e-33
PKD	PF00801.20	71	DDH.contig32_2	1238	5.9e-33
PKD	PF00801.20	71	DDH.contig32_2	1238	5.9e-33
PKD	PF00801.20	71	DDH.contig32_2	1238	5.9e-33
CHU_C	PF13585.6	86	DDH.contig32_2	1238	2e-19
SBBP	PF06739.11	38	DDH.contig32_2	1238	1.2e-09
PorP_SprF	PF11751.8	273	DDH.contig32_3	341	1.2e-42
DUF5082	PF16888.5	123	DDH.contig32_4	116	0.0075
OprD	PF03573.13	394	DDH.contig33_1	423	9.5e-147
CopD	PF05425.13	105	DDH.contig33_2	286	6.3e-13
SHP	PF03579.13	64	DDH.contig33_2	286	0.075
CopC	PF04234.12	92	DDH.contig33_3	122	7.3e-22
Big_5	PF13205.6	108	DDH.contig33_3	122	2.9e-06
FlgD_ig	PF13860.6	79	DDH.contig33_3	122	0.021
Acetyltransf_10	PF13673.7	127	DDH.contig33_4	148	1.8e-16
Acetyltransf_7	PF13508.7	76	DDH.contig33_4	148	2.3e-13
Acetyltransf_1	PF00583.25	117	DDH.contig33_4	148	5.4e-07
TetR_C_3	PF08362.11	143	DDH.contig33_5	207	7.2e-52
TetR_N	PF00440.23	47	DDH.contig33_5	207	9.2e-14
DHO_dh	PF01180.21	295	DDH.contig33_6	425	6.7e-25
Fer4_21	PF14697.6	59	DDH.contig33_6	425	3.4e-22
Fer4_7	PF12838.7	52	DDH.contig33_6	425	2.8e-08
Dus	PF01207.17	310	DDH.contig33_6	425	1e-05
Fer4	PF00037.27	24	DDH.contig33_6	425	2.7e-05
Fer4	PF00037.27	24	DDH.contig33_6	425	2.7e-05
Fer4_6	PF12837.7	24	DDH.contig33_6	425	3.8e-05
Fer4_22	PF17179.4	96	DDH.contig33_6	425	3.9e-05
Fer4_9	PF13187.6	51	DDH.contig33_6	425	0.0015
Fer4_4	PF12800.7	17	DDH.contig33_6	425	0.0083
Fer4_10	PF13237.6	56	DDH.contig33_6	425	0.0088
Pyr_redox_2	PF07992.14	294	DDH.contig33_7	311	5.4e-31
Pyr_redox_3	PF13738.6	305	DDH.contig33_7	311	2.3e-12
Pyr_redox	PF00070.27	81	DDH.contig33_7	311	7.4e-09
NAD_binding_8	PF13450.6	68	DDH.contig33_7	311	4.9e-08
FAD_binding_2	PF00890.24	417	DDH.contig33_7	311	0.00013
HI0933_like	PF03486.14	409	DDH.contig33_7	311	0.0005
DAO	PF01266.24	352	DDH.contig33_7	311	0.00072
Amino_oxidase	PF01593.24	452	DDH.contig33_7	311	0.0011
SWIM	PF04434.17	40	DDH.contig34_3	178	1.6e-05
Cu-oxidase_3	PF07732.15	119	DDH.contig34_5	353	2.2e-09
Cu-oxidase_2	PF07731.14	137	DDH.contig34_5	353	4.4e-06
Lactamase_B_4	PF13691.6	63	DDH.contig34_8	259	0.025
DUF5100	PF17029.5	126	DDH.contig34_9	84	0.04
DUF4398	PF14346.6	78	DDH.contig35_1	177	4e-09
DUF4398	PF14346.6	78	DDH.contig35_2	121	6.9e-15
LPAM_1	PF08139.12	18	DDH.contig35_2	121	0.0021
Trp_oprn_chp	PF09534.10	180	DDH.contig35_2	121	0.023
SBP_bac_3	PF00497.20	225	DDH.contig35_3	272	2.8e-16
Phosphonate-bd	PF12974.7	243	DDH.contig35_3	272	0.0051
ETF	PF01012.21	182	DDH.contig35_4	310	1.1e-39
ETF_alpha	PF00766.19	84	DDH.contig35_4	310	1.1e-36
ETF	PF01012.21	182	DDH.contig35_5	250	3e-47
Ala_racemase_N	PF01168.20	219	DDH.contig35_5	250	0.00011
ETF_QO	PF05187.13	104	DDH.contig35_6	555	2.3e-50
DAO	PF01266.24	352	DDH.contig35_6	555	1e-09
NAD_binding_8	PF13450.6	68	DDH.contig35_6	555	6.2e-08
FAD_binding_2	PF00890.24	417	DDH.contig35_6	555	7.1e-08
Thi4	PF01946.17	235	DDH.contig35_6	555	8.2e-07
Pyr_redox_2	PF07992.14	294	DDH.contig35_6	555	3.5e-05
Lycopene_cycl	PF05834.12	380	DDH.contig35_6	555	4.5e-05
FAD_binding_3	PF01494.19	349	DDH.contig35_6	555	8.3e-05
NAD_binding_9	PF13454.6	156	DDH.contig35_6	555	0.00014
HI0933_like	PF03486.14	409	DDH.contig35_6	555	0.00039
Pyr_redox_3	PF13738.6	305	DDH.contig35_6	555	0.00065
FAD_oxidored	PF12831.7	433	DDH.contig35_6	555	0.003
TonB_dep_Rec	PF00593.24	470	DDH.contig36_1	514	9.3e-62
OMP_b-brl_3	PF14905.6	408	DDH.contig36_1	514	6.9e-13
Plug	PF07715.15	108	DDH.contig36_2	376	2.6e-24
HemS	PF05171.12	128	DDH.contig36_3	353	2.7e-54
HemS	PF05171.12	128	DDH.contig36_3	353	2.7e-54
ChuX_HutX	PF06228.13	134	DDH.contig36_3	353	1.6e-47
ChuX_HutX	PF06228.13	134	DDH.contig36_3	353	1.6e-47
TonB_dep_Rec	PF00593.24	470	DDH.contig36_4	468	1.7e-60
OMP_b-brl_3	PF14905.6	408	DDH.contig36_4	468	3e-13
Amidase	PF01425.21	451	DDH.contig37_2	458	1.1e-85
ABC_tran	PF00005.27	137	DDH.contig37_3	94	3.1e-06
AAA_21	PF13304.6	303	DDH.contig37_3	94	0.018
ABC_tran	PF00005.27	137	DDH.contig37_4	239	2.4e-29
AAA_21	PF13304.6	303	DDH.contig37_4	239	2.4e-12
AAA_21	PF13304.6	303	DDH.contig37_4	239	2.4e-12
AAA_15	PF13175.6	369	DDH.contig37_4	239	2.9e-05
AAA_30	PF13604.6	192	DDH.contig37_4	239	0.00098
AAA_23	PF13476.6	200	DDH.contig37_4	239	0.0015
AAA_27	PF13514.6	207	DDH.contig37_4	239	0.0019
AAA_29	PF13555.6	61	DDH.contig37_4	239	0.0025
BCA_ABC_TP_C	PF12399.8	23	DDH.contig37_4	239	0.0028
ABC_tran	PF00005.27	137	DDH.contig37_5	259	2.7e-30
BCA_ABC_TP_C	PF12399.8	23	DDH.contig37_5	259	9.3e-12
AAA_21	PF13304.6	303	DDH.contig37_5	259	1e-06
AAA_23	PF13476.6	200	DDH.contig37_5	259	0.00033
AAA_29	PF13555.6	61	DDH.contig37_5	259	0.0061
BPD_transp_2	PF02653.16	268	DDH.contig37_6	100	0.00022
HTH_AsnC-type	PF13404.6	42	DDH.contig38_1	162	5.3e-12
AsnC_trans_reg	PF01037.21	75	DDH.contig38_1	162	4.3e-10
HTH_24	PF13412.6	48	DDH.contig38_1	162	9.8e-10
HTH_20	PF12840.7	61	DDH.contig38_1	162	0.0034
Tyrosinase	PF00264.20	222	DDH.contig38_2	609	5e-33
TonB_dep_Rec	PF00593.24	470	DDH.contig39_1	656	1.2e-20
Plug	PF07715.15	108	DDH.contig39_1	656	1.2e-17
STN	PF07660.14	52	DDH.contig39_1	656	3e-05
