target	acc	tlen	query	qlen	evalue
PAS	PF00989.25	113	DT1.contig17_2	499	1.5e-16
Sigma70_r4_2	PF08281.12	54	DT1.contig17_2	499	0.0012
YwpF	PF14183.6	134	DT1.contig17_2	499	0.0041
CsbD	PF05532.12	53	DT1.contig17_3	84	9.9e-17
DUF883	PF05957.13	94	DT1.contig17_3	84	1.8e-10
DUF1652	PF07865.11	67	DT1.contig17_4	90	8.5e-22
DUF3426	PF11906.8	146	DT1.contig17_4	90	0.0066
MFS_1	PF07690.16	353	DT1.contig17_5	398	4.4e-39
MFS_1	PF07690.16	353	DT1.contig17_5	398	4.4e-39
OATP	PF03137.20	546	DT1.contig17_5	398	0.12
RcnB	PF11776.8	51	DT1.contig17_6	103	2.5e-13
LemA	PF04011.12	149	DT1.contig17_7	117	2.1e-09
TPR_19	PF14559.6	68	DT1.contig17_7	117	0.0093
DUF4440	PF14534.6	107	DT1.contig17_8	126	6.4e-17
SnoaL_3	PF13474.6	121	DT1.contig17_8	126	4.3e-07
HTH_3	PF01381.22	55	DT1.contig17_9	106	5e-11
HTH_31	PF13560.6	64	DT1.contig17_9	106	9.7e-11
HTH_19	PF12844.7	65	DT1.contig17_9	106	7.9e-08
Rep_3	PF01051.21	222	DT1.contig18_1	220	8.7e-08
ParBc	PF02195.18	90	DT1.contig18_7	237	1.9e-11
SoPB_HTH	PF18090.1	75	DT1.contig18_7	237	0.0049
ParBc	PF02195.18	90	DT1.contig18_8	154	6.6e-13
Aldedh	PF00171.22	462	DT1.contig19_1	445	1.3e-139
HTH_1	PF00126.27	60	DT1.contig19_2	207	7e-18
LysR_substrate	PF03466.20	209	DT1.contig19_2	207	8.4e-18
HTH_28	PF13518.6	52	DT1.contig19_2	207	0.01
DUF4236	PF14020.6	55	DT1.contig19_2	207	0.01
LysR_substrate	PF03466.20	209	DT1.contig19_3	81	1.6e-15
PHB_depo_C	PF06850.11	203	DT1.contig20_2	603	4e-72
DUF3646	PF12362.8	114	DT1.contig20_7	69	0.011
Laminin_EGF	PF00053.24	49	DT1.contig21_1	92	0.0024
GH3	PF03321.13	527	DT1.contig21_2	506	1.3e-113
ABC_tran	PF00005.27	137	DT1.contig21_3	264	4.2e-34
MTHFR	PF02219.17	287	DT1.contig21_4	318	3.8e-67
AhpC-TSA	PF00578.21	124	DT1.contig21_5	502	2.1e-12
DUF5106	PF17127.4	153	DT1.contig21_5	502	5.7e-11
Thioredoxin_8	PF13905.6	95	DT1.contig21_5	502	2.2e-09
Redoxin	PF08534.10	147	DT1.contig21_5	502	1.9e-07
Thioredoxin	PF00085.20	103	DT1.contig21_5	502	5.4e-05
Thioredoxin_2	PF13098.6	109	DT1.contig21_5	502	0.00011
DUF4369	PF14289.6	91	DT1.contig21_5	502	0.00012
TRAM	PF01938.20	62	DT1.contig21_6	138	3.6e-07
TnsD	PF15978.5	360	DT1.contig22_1	481	9.7e-30
TnsD	PF15978.5	360	DT1.contig22_1	481	9.7e-30
TniQ	PF06527.11	137	DT1.contig22_1	481	1.2e-08
TnsD	PF15978.5	360	DT1.contig22_2	544	3.8e-13
TnsD	PF15978.5	360	DT1.contig22_2	544	3.8e-13
TniQ	PF06527.11	137	DT1.contig22_2	544	1.9e-11
SAVED	PF18145.1	191	DT1.contig22_3	389	8.5e-29
HNH_2	PF13391.6	72	DT1.contig22_3	389	6.7e-06
HNH	PF01844.23	47	DT1.contig22_3	389	0.0041
SMODS	PF18144.1	164	DT1.contig22_5	72	0.07
GreA_GreB	PF01272.19	77	DT1.contig23_6	136	1.2e-17
Rnk_N	PF14760.6	41	DT1.contig23_6	136	7.7e-06
SPRY	PF00622.28	120	DT1.contig24_3	473	2.7e-08
HTH_18	PF12833.7	81	DT1.contig25_1	268	4.6e-25
HTH_AraC	PF00165.23	42	DT1.contig25_1	268	1e-17
HTH_AraC	PF00165.23	42	DT1.contig25_1	268	1e-17
ABC_tran	PF00005.27	137	DT1.contig25_2	273	9.7e-31
AAA_29	PF13555.6	61	DT1.contig25_2	273	0.00012
RsgA_GTPase	PF03193.16	167	DT1.contig25_2	273	0.00012
AAA_16	PF13191.6	170	DT1.contig25_2	273	0.00025
Rad17	PF03215.15	186	DT1.contig25_2	273	0.00058
BPD_transp_1	PF00528.22	185	DT1.contig25_3	255	1e-23
NMT1_2	PF13379.6	253	DT1.contig25_4	347	9.5e-30
NMT1	PF09084.11	216	DT1.contig25_4	347	4.4e-18
Phosphonate-bd	PF12974.7	243	DT1.contig25_4	347	0.00082
MMPL	PF03176.15	333	DT1.contig25_4	347	0.0061
PhzC-PhzF	PF02567.16	283	DT1.contig25_5	295	3.4e-39
Pro_racemase	PF05544.11	325	DT1.contig25_5	295	0.0036
YjgF_endoribonc	PF14588.6	148	DT1.contig25_6	152	6.4e-22
Ribonuc_L-PSP	PF01042.21	121	DT1.contig25_6	152	1.7e-14
CorA	PF01544.18	292	DT1.contig26_1	150	3.2e-13
RraA-like	PF03737.15	150	DT1.contig26_2	164	5.4e-45
Abhydrolase_6	PF12697.7	220	DT1.contig26_3	330	2.8e-13
Abhydrolase_1	PF00561.20	257	DT1.contig26_3	330	4.9e-13
Hydrolase_4	PF12146.8	239	DT1.contig26_3	330	2.7e-11
PPDK_N	PF01326.19	328	DT1.contig26_4	792	1e-119
PEP-utilizers_C	PF02896.18	294	DT1.contig26_4	792	8.9e-63
PEP-utilizers	PF00391.23	73	DT1.contig26_4	792	1.4e-26
Kinase-PPPase	PF03618.14	255	DT1.contig26_5	58	2.5e-07
DUF1857	PF08982.11	147	DT1.contig27_6	152	9.7e-25
Big_5	PF13205.6	108	DT1.contig28_1	557	4.4e-16
CarboxypepD_reg	PF13620.6	82	DT1.contig28_1	557	9.5e-05
DUF2141	PF09912.9	112	DT1.contig28_1	557	0.00058
Hexapep	PF00132.24	36	DT1.contig28_2	171	5.7e-18
Hexapep	PF00132.24	36	DT1.contig28_2	171	5.7e-18
Hexapep	PF00132.24	36	DT1.contig28_2	171	5.7e-18
Hexapep_2	PF14602.6	34	DT1.contig28_2	171	9.9e-05
Fucokinase	PF07959.12	406	DT1.contig28_2	171	0.025
FAD_binding_2	PF00890.24	417	DT1.contig28_3	531	6.8e-85
Succ_DH_flav_C	PF02910.20	128	DT1.contig28_3	531	2.5e-12
DAO	PF01266.24	352	DT1.contig28_3	531	1.4e-07
Pyr_redox_2	PF07992.14	294	DT1.contig28_3	531	2.9e-06
DoxX	PF07681.12	85	DT1.contig29_1	138	0.0019
DoxX_3	PF13781.6	102	DT1.contig29_1	138	0.012
Thioredoxin_8	PF13905.6	95	DT1.contig29_3	516	1.3e-12
AhpC-TSA	PF00578.21	124	DT1.contig29_3	516	1.1e-08
Redoxin	PF08534.10	147	DT1.contig29_3	516	3.9e-08
SCO1-SenC	PF02630.14	134	DT1.contig29_3	516	6.4e-08
Thioredoxin	PF00085.20	103	DT1.contig29_3	516	6.6e-05
SusD-like_3	PF14322.6	190	DT1.contig29_4	399	6e-30
SusD_RagB	PF07980.11	298	DT1.contig29_4	399	4.1e-13
MS_channel	PF00924.18	206	DT1.contig30_1	75	3.5e-09
Sigma70_r4	PF04545.16	50	DT1.contig30_2	129	1.2e-12
Sigma70_r4_2	PF08281.12	54	DT1.contig30_2	129	3.1e-09
Sigma70_r2	PF04542.14	71	DT1.contig30_2	129	4e-07
Sigma70_ECF	PF07638.11	185	DT1.contig30_2	129	0.012
OprF	PF05736.11	184	DT1.contig30_3	328	2.3e-96
OmpA	PF00691.20	95	DT1.contig30_3	328	1.5e-24
OMP_b-brl	PF13505.6	178	DT1.contig30_3	328	4.6e-11
OmpW	PF03922.14	192	DT1.contig30_3	328	7e-08
DEC-1_N	PF04625.13	403	DT1.contig30_3	328	0.028
TM_helix	PF05552.12	50	DT1.contig30_4	355	1.3e-18
TM_helix	PF05552.12	50	DT1.contig30_4	355	1.3e-18
TP_methylase	PF00590.20	213	DT1.contig30_4	355	1e-09
CorA	PF01544.18	292	DT1.contig30_6	103	6.4e-23
RmuC	PF02646.16	291	DT1.contig31_1	159	3.1e-49
AIRS	PF00586.24	94	DT1.contig31_3	348	3e-20
AIRS_C	PF02769.22	156	DT1.contig31_3	348	4e-05
NadA	PF02445.16	299	DT1.contig31_4	331	2.5e-127
Phage_integrase	PF00589.22	172	DT1.contig32_1	384	1.6e-17
Phage_int_SAM_4	PF13495.6	85	DT1.contig32_1	384	0.0074
Cu-oxidase_2	PF07731.14	137	DT1.contig33_1	243	8.9e-27
Cu-oxidase_3	PF07732.15	119	DT1.contig33_1	243	2.7e-08
Copper-bind	PF00127.20	99	DT1.contig33_1	243	0.0043
CopB	PF05275.11	208	DT1.contig33_2	291	1.4e-84
Autotransporter	PF03797.19	255	DT1.contig33_2	291	3.1e-06
KdgM	PF06178.13	222	DT1.contig33_2	291	0.027
DUF4148	PF13663.6	54	DT1.contig33_4	96	2.8e-13
CopD	PF05425.13	105	DT1.contig33_5	146	9.6e-24
DUF4149	PF13664.6	102	DT1.contig33_5	146	0.00023
RDV-p3	PF09231.10	965	DT1.contig33_5	146	0.017
