target	acc	tlen	query	qlen	evalue
DUF929	PF06053.11	249	DGF1.contig31_11	274	1.3e-43
AAA_31	PF13614.6	177	DGF1.contig31_12	222	1.3e-19
AAA_31	PF13614.6	177	DGF1.contig31_12	222	1.3e-19
CbiA	PF01656.23	128	DGF1.contig31_12	222	6.5e-15
ParA	PF10609.9	246	DGF1.contig31_12	222	1.4e-09
VirC1	PF07015.11	231	DGF1.contig31_12	222	4.1e-09
MipZ	PF09140.11	262	DGF1.contig31_12	222	5.9e-09
MipZ	PF09140.11	262	DGF1.contig31_12	222	5.9e-09
ArsA_ATPase	PF02374.15	305	DGF1.contig31_12	222	0.00019
PTPlike_phytase	PF14566.6	156	DGF1.contig31_12	222	0.0031
HicB	PF05534.12	51	DGF1.contig31_13	86	0.011
HTH_28	PF13518.6	52	DGF1.contig31_14	138	0.0018
HTH_23	PF13384.6	50	DGF1.contig31_14	138	0.0023
HTH_7	PF02796.15	45	DGF1.contig31_14	138	0.0066
Sigma70_r4	PF04545.16	50	DGF1.contig31_14	138	0.0067
KORA	PF16509.5	85	DGF1.contig31_14	138	0.013
Sre	PF03125.18	365	DGF1.contig31_15	130	0.00041
FtsK_4TM	PF13491.6	171	DGF1.contig31_15	130	0.0023
BetR	PF08667.10	148	DGF1.contig31_17	75	1.6e-05
HHH_3	PF12836.7	65	DGF1.contig32_1	123	1.5e-22
HHH	PF00633.23	30	DGF1.contig32_1	123	5.2e-08
T2SSK	PF03934.13	280	DGF1.contig32_1	123	0.00041
HHH_6	PF14579.6	90	DGF1.contig32_1	123	0.00097
RmlD_sub_bind	PF04321.17	287	DGF1.contig32_2	310	1.2e-101
Epimerase	PF01370.21	241	DGF1.contig32_2	310	5.9e-21
GDP_Man_Dehyd	PF16363.5	332	DGF1.contig32_2	310	8e-13
Polysacc_synt_2	PF02719.15	294	DGF1.contig32_2	310	7.1e-10
3Beta_HSD	PF01073.19	280	DGF1.contig32_2	310	1.2e-07
NAD_binding_4	PF07993.12	257	DGF1.contig32_2	310	2.3e-06
dTDP_sugar_isom	PF00908.17	169	DGF1.contig32_3	179	3.6e-73
NTP_transferase	PF00483.23	248	DGF1.contig32_4	294	4.4e-71
NTP_transf_3	PF12804.7	160	DGF1.contig32_4	294	4.5e-11
GDP_Man_Dehyd	PF16363.5	332	DGF1.contig32_5	355	7.5e-98
Epimerase	PF01370.21	241	DGF1.contig32_5	355	4.1e-72
RmlD_sub_bind	PF04321.17	287	DGF1.contig32_5	355	6.7e-16
3Beta_HSD	PF01073.19	280	DGF1.contig32_5	355	1.8e-15
Polysacc_synt_2	PF02719.15	294	DGF1.contig32_5	355	8.1e-14
NAD_binding_4	PF07993.12	257	DGF1.contig32_5	355	3e-13
adh_short	PF00106.25	195	DGF1.contig32_5	355	2.6e-06
KR	PF08659.10	180	DGF1.contig32_5	355	0.0014
Sacchrp_dh_NADP	PF03435.18	130	DGF1.contig32_5	355	0.0031
Polysacc_synt_2	PF02719.15	294	DGF1.contig32_6	659	3.4e-124
Epimerase	PF01370.21	241	DGF1.contig32_6	659	2e-12
GDP_Man_Dehyd	PF16363.5	332	DGF1.contig32_6	659	1.6e-08
CoA_binding_3	PF13727.6	175	DGF1.contig32_6	659	5.1e-07
RmlD_sub_bind	PF04321.17	287	DGF1.contig32_6	659	8.5e-07
3Beta_HSD	PF01073.19	280	DGF1.contig32_6	659	5.5e-06
GFO_IDH_MocA	PF01408.22	120	DGF1.contig32_6	659	0.0036
adh_short	PF00106.25	195	DGF1.contig32_6	659	0.0062
Glycos_transf_4	PF00953.21	160	DGF1.contig32_7	339	4.4e-32
Epimerase	PF01370.21	241	DGF1.contig32_8	338	6.2e-32
3Beta_HSD	PF01073.19	280	DGF1.contig32_8	338	9.5e-23
NAD_binding_10	PF13460.6	184	DGF1.contig32_8	338	1.2e-19
RmlD_sub_bind	PF04321.17	287	DGF1.contig32_8	338	9.2e-18
NAD_binding_4	PF07993.12	257	DGF1.contig32_8	338	7.8e-16
GDP_Man_Dehyd	PF16363.5	332	DGF1.contig32_8	338	1.9e-14
Polysacc_synt_2	PF02719.15	294	DGF1.contig32_8	338	8.4e-10
NmrA	PF05368.13	233	DGF1.contig32_8	338	5.9e-06
EII-GUT	PF03608.13	167	DGF1.contig32_9	73	0.0027
BatA	PF07584.11	77	DGF1.contig32_9	73	0.0072
Bac_DNA_binding	PF00216.21	90	DGF1.contig32_10	94	6.9e-31
HU-HIG	PF18291.1	125	DGF1.contig32_10	94	1.8e-10
HU-CCDC81_bac_2	PF18175.1	70	DGF1.contig32_10	94	0.00021
HU-DNA_bdg	PF14848.6	124	DGF1.contig32_10	94	0.0013
HU-CCDC81_euk_1	PF14908.6	94	DGF1.contig32_10	94	0.0056
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
S1	PF00575.23	75	DGF1.contig32_11	560	2.2e-100
Cytidylate_kin	PF02224.18	211	DGF1.contig32_12	229	1.8e-75
Cytidylate_kin2	PF13189.6	179	DGF1.contig32_12	229	2.2e-06
AAA_18	PF13238.6	130	DGF1.contig32_12	229	1.1e-05
AAA_33	PF13671.6	143	DGF1.contig32_12	229	0.0013
EPSP_synthase	PF00275.20	417	DGF1.contig32_13	736	1.7e-117
PDH	PF02153.17	258	DGF1.contig32_13	736	1.2e-72
F420_oxidored	PF03807.17	97	DGF1.contig32_13	736	2.6e-08
NAD_binding_2	PF03446.15	158	DGF1.contig32_13	736	4.4e-06
2-Hacid_dh_C	PF02826.19	178	DGF1.contig32_13	736	0.0024
IlvN	PF07991.12	165	DGF1.contig32_13	736	0.0038
Aminotran_1_2	PF00155.21	363	DGF1.contig32_14	371	3.1e-53
Aminotran_5	PF00266.19	371	DGF1.contig32_14	371	0.00029
ISN1	PF06437.11	411	DGF1.contig32_15	114	0.1
2-Hacid_dh_C	PF02826.19	178	DGF1.contig33_1	326	2e-60
2-Hacid_dh	PF00389.30	134	DGF1.contig33_1	326	4.2e-30
NAD_binding_2	PF03446.15	158	DGF1.contig33_1	326	3.3e-05
MFS_1	PF07690.16	353	DGF1.contig33_2	432	5.3e-61
MFS_1	PF07690.16	353	DGF1.contig33_2	432	5.3e-61
MFS_4	PF06779.14	363	DGF1.contig33_2	432	5e-07
MFS_4	PF06779.14	363	DGF1.contig33_2	432	5e-07
PfkB	PF00294.24	302	DGF1.contig33_3	315	2.7e-57
AP_endonuc_2	PF01261.24	210	DGF1.contig33_4	261	6.6e-10
Peripla_BP_3	PF13377.6	166	DGF1.contig33_5	353	1.1e-22
Peripla_BP_1	PF00532.21	279	DGF1.contig33_5	353	3.4e-18
LacI	PF00356.21	46	DGF1.contig33_5	353	9.4e-15
Peripla_BP_4	PF13407.6	258	DGF1.contig33_5	353	2.2e-07
TetR_N	PF00440.23	47	DGF1.contig33_5	353	0.00097
Autotransporter	PF03797.19	255	DGF1.contig33_8	756	3e-49
Pertactin	PF03212.14	121	DGF1.contig33_8	756	1.9e-24
Beta_helix	PF13229.6	158	DGF1.contig33_8	756	2.8e-05
Big_2	PF02368.18	79	DGF1.contig33_9	1289	0.00012
Chorismate_bind	PF00425.18	258	DGF1.contig34_2	402	3.7e-57
AMP-binding	PF00501.28	423	DGF1.contig34_4	417	3e-19
AMP-binding_C	PF13193.6	76	DGF1.contig34_4	417	7.7e-10
ECH_1	PF00378.20	251	DGF1.contig34_5	330	5.3e-48
ECH_1	PF00378.20	251	DGF1.contig34_5	330	5.3e-48
ECH_2	PF16113.5	334	DGF1.contig34_5	330	1.5e-11
Rhomboid	PF01694.22	150	DGF1.contig34_6	174	8.9e-25
AMP-binding	PF00501.28	423	DGF1.contig34_7	223	5.6e-42
AMP-binding	PF00501.28	423	DGF1.contig34_7	223	5.6e-42
Radical_SAM	PF04055.21	167	DGF1.contig34_8	394	1.1e-21
HemN_C	PF06969.16	66	DGF1.contig34_8	394	2.6e-05
DUF3097	PF11296.8	271	DGF1.contig34_9	300	5.5e-111
Inositol_P	PF00459.25	272	DGF1.contig34_10	254	1.4e-32
Lactamase_B	PF00753.27	197	DGF1.contig34_11	224	1.5e-22
Lactamase_B_2	PF12706.7	201	DGF1.contig34_11	224	6.1e-06
HrcA	PF01628.21	220	DGF1.contig34_12	340	4.7e-55
HTH_DeoR	PF08220.12	57	DGF1.contig34_12	340	2.9e-06
HrcA_DNA-bdg	PF03444.15	79	DGF1.contig34_12	340	0.0018
Fe_dep_repress	PF01325.19	60	DGF1.contig34_12	340	0.0067
DnaJ_C	PF01556.18	148	DGF1.contig34_13	393	7.6e-34
DnaJ	PF00226.31	63	DGF1.contig34_13	393	9.9e-25
DnaJ_CXXCXGXG	PF00684.19	67	DGF1.contig34_13	393	2.9e-14
Anti-TRAP	PF15777.5	59	DGF1.contig34_13	393	2.5e-05
Anti-TRAP	PF15777.5	59	DGF1.contig34_13	393	2.5e-05
Methyltrans_RNA	PF04452.14	226	DGF1.contig34_14	247	2.1e-58
ADH_N	PF08240.12	109	DGF1.contig34_15	349	1.4e-27
ADH_zinc_N	PF00107.26	130	DGF1.contig34_15	349	1.1e-16
ADH_N_assoc	PF13823.6	23	DGF1.contig34_15	349	0.00021
ADH_zinc_N_2	PF13602.6	133	DGF1.contig34_15	349	0.004
OCD_Mu_crystall	PF02423.15	318	DGF1.contig34_15	349	0.013
PTS_EIIA_2	PF00359.22	144	DGF1.contig34_16	542	9.5e-31
PTS_IIB	PF02302.17	90	DGF1.contig34_16	542	6e-11
PTS_EIIC	PF02378.18	324	DGF1.contig34_16	542	1.9e-10
Aminotran_1_2	PF00155.21	363	DGF1.contig35_1	164	2e-20
ADH_N	PF08240.12	109	DGF1.contig35_2	346	5.3e-29
ADH_zinc_N	PF00107.26	130	DGF1.contig35_2	346	7.1e-24
Glu_dehyd_C	PF16912.5	212	DGF1.contig35_2	346	3.4e-08
FAD_binding_3	PF01494.19	349	DGF1.contig35_2	346	0.0065
FAD_oxidored	PF12831.7	433	DGF1.contig35_2	346	0.0084
BPD_transp_1	PF00528.22	185	DGF1.contig35_3	297	6.8e-16
BPD_transp_1	PF00528.22	185	DGF1.contig35_4	319	3.1e-17
SBP_bac_8	PF13416.6	282	DGF1.contig35_5	431	1.9e-39
SBP_bac_1	PF01547.25	315	DGF1.contig35_5	431	1.2e-38
SBP_bac_6	PF13343.6	245	DGF1.contig35_5	431	4.1e-06
SBP_bac_11	PF13531.6	230	DGF1.contig35_5	431	0.00018
ROK	PF00480.20	294	DGF1.contig35_6	770	2.5e-18
GFO_IDH_MocA	PF01408.22	120	DGF1.contig35_6	770	3.9e-16
GFO_IDH_MocA_C	PF02894.17	116	DGF1.contig35_6	770	5.6e-10
HTH_24	PF13412.6	48	DGF1.contig35_6	770	3.8e-08
MarR_2	PF12802.7	62	DGF1.contig35_6	770	3.8e-07
MarR	PF01047.22	59	DGF1.contig35_6	770	2.8e-06
HTH_IclR	PF09339.10	52	DGF1.contig35_6	770	7.2e-05
SDH_alpha	PF03313.15	260	DGF1.contig35_7	508	3.6e-95
SDH_beta	PF03315.15	155	DGF1.contig35_7	508	3e-57
ABC_tran	PF00005.27	137	DGF1.contig35_9	367	3.8e-31
OB_MalK	PF17912.1	53	DGF1.contig35_9	367	2.4e-11
CysA_C_terminal	PF17850.1	43	DGF1.contig35_9	367	1.9e-06
TOBE_2	PF08402.10	76	DGF1.contig35_9	367	7.9e-06
TOBE	PF03459.17	64	DGF1.contig35_9	367	9e-06
AAA_22	PF13401.6	137	DGF1.contig35_9	367	0.00063
AAA_16	PF13191.6	170	DGF1.contig35_9	367	0.002
RsgA_GTPase	PF03193.16	167	DGF1.contig35_9	367	0.0022
Rad17	PF03215.15	186	DGF1.contig35_9	367	0.0023
Asp23	PF03780.13	108	DGF1.contig35_10	117	9.5e-05
Asp23	PF03780.13	108	DGF1.contig35_11	175	0.0001
Sigma70_r2	PF04542.14	71	DGF1.contig35_12	192	2.1e-15
Sigma70_r4_2	PF08281.12	54	DGF1.contig35_12	192	9.5e-11
Sigma70_ECF	PF07638.11	185	DGF1.contig35_12	192	9e-07
Sigma70_r4	PF04545.16	50	DGF1.contig35_12	192	6.8e-05
NMN_transporter	PF04973.12	176	DGF1.contig35_13	239	0.0006
FecCD	PF01032.18	312	DGF1.contig35_14	185	0.014
Virul_fac_BrkB	PF03631.15	258	DGF1.contig35_14	185	0.018
Asp23	PF03780.13	108	DGF1.contig35_15	138	1e-07
DUF2273	PF10031.9	48	DGF1.contig35_16	62	5.6e-09
CobS	PF02654.15	204	DGF1.contig35_16	62	0.0074
DUF2085	PF09858.9	90	DGF1.contig35_16	62	0.017
Asp23	PF03780.13	108	DGF1.contig35_17	173	3.6e-31
Kdo	PF06293.14	207	DGF1.contig35_18	242	4.1e-05
Peptidase_S41	PF03572.18	166	DGF1.contig36_1	180	1.2e-15
Glyco_hydro_101	PF12905.7	273	DGF1.contig36_2	796	1.3e-85
Glyco_hyd_101C	PF17451.2	118	DGF1.contig36_2	796	8.1e-34
GalBD_like	PF17974.1	190	DGF1.contig36_2	796	1.1e-29
Gal_mutarotas_3	PF18080.1	242	DGF1.contig36_3	463	5.3e-36
F5_F8_type_C	PF00754.25	127	DGF1.contig36_3	463	2.9e-11
DUF5000	PF16391.5	149	DGF1.contig36_3	463	0.0074
tRNA-synt_1	PF00133.22	602	DGF1.contig36_4	871	1.3e-92
Anticodon_1	PF08264.13	152	DGF1.contig36_4	871	5.3e-27
tRNA-synt_1g	PF09334.11	391	DGF1.contig36_4	871	1.5e-15
tRNA-synt_1g	PF09334.11	391	DGF1.contig36_4	871	1.5e-15
tRNA-synt_1_2	PF13603.6	185	DGF1.contig36_4	871	0.0033
Thioredoxin_4	PF13462.6	166	DGF1.contig36_5	266	6.8e-17
DSBA	PF01323.20	193	DGF1.contig36_5	266	4.1e-09
DoxX	PF07681.12	85	DGF1.contig36_6	165	6.7e-10
MauE	PF07291.11	184	DGF1.contig36_6	165	2.2e-08
Glucosamine_iso	PF01182.20	225	DGF1.contig36_7	245	3.6e-63
OpcA_G6PD_assem	PF10128.9	254	DGF1.contig36_8	311	3.6e-68
G6PD_C	PF02781.16	290	DGF1.contig36_9	525	1.4e-112
G6PD_N	PF00479.22	177	DGF1.contig36_9	525	1.2e-60
UbiA	PF01040.18	252	DGF1.contig36_10	370	9.9e-68
BNR_2	PF13088.6	278	DGF1.contig36_11	296	0.013
BNR_2	PF13088.6	278	DGF1.contig36_12	225	1.6e-14
BNR	PF02012.20	12	DGF1.contig36_12	225	7.7e-08
Sortilin-Vps10	PF15902.5	446	DGF1.contig36_12	225	0.0007
BNR_3	PF13859.6	310	DGF1.contig36_12	225	0.0092
Glyco_hydro_31	PF01055.26	440	DGF1.contig37_1	450	9.5e-23
Gal_mutarotas_2	PF13802.6	66	DGF1.contig37_1	450	3.3e-21
MFS_2	PF13347.6	427	DGF1.contig37_2	475	1.6e-90
MFS_1	PF07690.16	353	DGF1.contig37_2	475	2.3e-14
MFS_1	PF07690.16	353	DGF1.contig37_2	475	2.3e-14
DUF21	PF01595.20	176	DGF1.contig37_2	475	0.0034
Peripla_BP_3	PF13377.6	166	DGF1.contig37_3	336	3.4e-28
Peripla_BP_1	PF00532.21	279	DGF1.contig37_3	336	3.1e-18
LacI	PF00356.21	46	DGF1.contig37_3	336	3.3e-14
UxaC	PF02614.14	464	DGF1.contig37_4	471	5e-72
Mannitol_dh_C	PF08125.13	246	DGF1.contig37_5	530	6.2e-31
Mannitol_dh	PF01232.23	151	DGF1.contig37_5	530	1.3e-14
UxuA	PF03786.13	350	DGF1.contig37_6	358	1.6e-132
AP_endonuc_2	PF01261.24	210	DGF1.contig37_6	358	2.1e-05
DeoRC	PF00455.22	160	DGF1.contig37_8	269	6.4e-46
HTH_DeoR	PF08220.12	57	DGF1.contig37_8	269	5.9e-12
HTH_11	PF08279.12	55	DGF1.contig37_8	269	1.3e-05
GntR	PF00392.21	64	DGF1.contig37_8	269	0.00018
TrmB	PF01978.19	68	DGF1.contig37_8	269	0.00055
FGGY_N	PF00370.21	245	DGF1.contig37_9	255	2.7e-49
BcrAD_BadFG	PF01869.20	267	DGF1.contig37_9	255	0.00058
FGGY_C	PF02782.16	198	DGF1.contig37_10	225	1e-24
AnmK	PF03702.14	366	DGF1.contig37_10	225	0.00093
2-Hacid_dh_C	PF02826.19	178	DGF1.contig37_11	350	3.5e-49
2-Hacid_dh	PF00389.30	134	DGF1.contig37_11	350	5e-17
Aldolase_II	PF00596.21	186	DGF1.contig37_12	217	9.8e-46
G3P_antiterm	PF04309.12	173	DGF1.contig37_13	189	3.8e-41
Aldolase_II	PF00596.21	186	DGF1.contig37_14	223	1.1e-48
LacAB_rpiB	PF02502.18	139	DGF1.contig37_15	161	3.4e-39
Gly_rich_SFCGS	PF14272.6	114	DGF1.contig37_15	161	2.9e-05
Voltage_CLC	PF00654.20	354	DGF1.contig38_1	194	6.4e-05
DUF3382	PF11862.8	97	DGF1.contig38_1	194	0.029
RseC_MucC	PF04246.12	130	DGF1.contig38_2	102	0.046
BcrAD_BadFG	PF01869.20	267	DGF1.contig38_3	360	3.3e-17
GATase_5	PF13507.6	260	DGF1.contig38_4	225	5.5e-38
GATase_3	PF07685.14	196	DGF1.contig38_4	225	2.6e-09
GATase	PF00117.28	190	DGF1.contig38_4	225	1.1e-07
DJ-1_PfpI	PF01965.24	165	DGF1.contig38_4	225	5.5e-06
Peptidase_C26	PF07722.13	216	DGF1.contig38_4	225	0.00016
SNO	PF01174.19	188	DGF1.contig38_4	225	0.0049
SAICAR_synt	PF01259.18	252	DGF1.contig38_5	422	1.6e-102
PurS	PF02700.14	77	DGF1.contig38_5	422	7.8e-19
AhpC-TSA	PF00578.21	124	DGF1.contig38_6	188	5.9e-33
Redoxin	PF08534.10	147	DGF1.contig38_6	188	4.3e-14
SCO1-SenC	PF02630.14	134	DGF1.contig38_6	188	1.6e-06
1-cysPrx_C	PF10417.9	40	DGF1.contig38_6	188	2.2e-05
Pyr_redox_2	PF07992.14	294	DGF1.contig38_7	525	4.7e-45
Pyr_redox_3	PF13738.6	305	DGF1.contig38_7	525	1.4e-21
Pyr_redox	PF00070.27	81	DGF1.contig38_7	525	9.7e-14
GIDA	PF01134.22	392	DGF1.contig38_7	525	7e-10
Thioredoxin_3	PF13192.6	76	DGF1.contig38_7	525	3.5e-08
FAD_binding_2	PF00890.24	417	DGF1.contig38_7	525	1.1e-07
FAD_binding_2	PF00890.24	417	DGF1.contig38_7	525	1.1e-07
Thi4	PF01946.17	235	DGF1.contig38_7	525	2.7e-05
FAD_binding_3	PF01494.19	349	DGF1.contig38_7	525	3.2e-05
NAD_binding_8	PF13450.6	68	DGF1.contig38_7	525	0.00013
FAD_oxidored	PF12831.7	433	DGF1.contig38_7	525	0.00026
LysR_substrate	PF03466.20	209	DGF1.contig38_8	315	1.4e-41
HTH_1	PF00126.27	60	DGF1.contig38_8	315	1.1e-19
PBP_like_2	PF12849.7	282	DGF1.contig38_8	315	0.023
Lyase_1	PF00206.20	312	DGF1.contig38_9	478	6e-17
ADSL_C	PF10397.9	73	DGF1.contig38_9	478	7.8e-13
GARS_A	PF01071.19	194	DGF1.contig38_10	443	4e-65
GARS_N	PF02844.15	90	DGF1.contig38_10	443	2.9e-32
GARS_C	PF02843.16	80	DGF1.contig38_10	443	3.6e-23
CPSase_L_D2	PF02786.17	211	DGF1.contig38_10	443	1.8e-05
ATP-grasp_3	PF02655.14	161	DGF1.contig38_10	443	3.2e-05
ATP-grasp	PF02222.22	171	DGF1.contig38_10	443	0.0001
Adenylsucc_synt	PF00709.21	419	DGF1.contig38_11	429	2e-172
Acetyltransf_1	PF00583.25	117	DGF1.contig38_12	304	2.9e-06
Acetyltransf_10	PF13673.7	127	DGF1.contig38_12	304	0.0036
Acetyltransf_7	PF13508.7	76	DGF1.contig38_12	304	0.004
FCD	PF07729.12	125	DGF1.contig38_13	245	5e-18
GntR	PF00392.21	64	DGF1.contig38_13	245	4.4e-14
HTH_Crp_2	PF13545.6	68	DGF1.contig38_13	245	0.0034
HTH_24	PF13412.6	48	DGF1.contig38_13	245	0.0047
HTH_41	PF14502.6	48	DGF1.contig38_13	245	0.011
NanE	PF04131.14	192	DGF1.contig38_14	230	4.9e-59
Dus	PF01207.17	310	DGF1.contig38_14	230	4.7e-08
ThiG	PF05690.14	247	DGF1.contig38_14	230	3.6e-07
NMO	PF03060.15	331	DGF1.contig38_14	230	5.5e-07
IMPDH	PF00478.25	345	DGF1.contig38_14	230	0.00029
His_biosynth	PF00977.21	229	DGF1.contig38_14	230	0.0021
FMN_dh	PF01070.18	348	DGF1.contig38_14	230	0.0024
IGPS	PF00218.21	254	DGF1.contig38_14	230	0.0048
DHDPS	PF00701.22	289	DGF1.contig38_15	156	8.1e-13
DUF4091	PF13320.6	66	DGF1.contig39_1	49	0.0056
BPD_transp_1	PF00528.22	185	DGF1.contig39_2	312	2.1e-14
DUF5542	PF17696.1	68	DGF1.contig39_2	312	0.015
DUF4091	PF13320.6	66	DGF1.contig39_3	551	1.8e-15
ROK	PF00480.20	294	DGF1.contig39_4	384	4.8e-18
ROK	PF00480.20	294	DGF1.contig39_4	384	4.8e-18
HTH_IclR	PF09339.10	52	DGF1.contig39_4	384	2e-06
HTH_24	PF13412.6	48	DGF1.contig39_4	384	0.0047
HTH_11	PF08279.12	55	DGF1.contig39_4	384	0.008
Beta_helix	PF13229.6	158	DGF1.contig39_5	619	5.2e-11
Hydrolase_6	PF13344.6	101	DGF1.contig39_6	268	3.4e-24
Hydrolase_like	PF13242.6	75	DGF1.contig39_6	268	4.6e-23
Hydrolase	PF00702.26	210	DGF1.contig39_6	268	2.3e-06
HAD_2	PF13419.6	178	DGF1.contig39_6	268	4.2e-05
Patatin	PF01734.22	204	DGF1.contig39_7	501	2e-45
Ldh_1_C	PF02866.18	167	DGF1.contig39_8	322	4.4e-23
Ldh_1_N	PF00056.23	141	DGF1.contig39_8	322	1.4e-21
Sacchrp_dh_NADP	PF03435.18	130	DGF1.contig39_8	322	0.005
Cation_efflux	PF01545.21	199	DGF1.contig39_9	312	4.1e-43
ZT_dimer	PF16916.5	79	DGF1.contig39_9	312	1.5e-17
dCMP_cyt_deam_1	PF00383.23	101	DGF1.contig39_10	153	4.3e-22
MafB19-deam	PF14437.6	138	DGF1.contig39_10	153	1.8e-11
EIIA-man	PF03610.16	116	DGF1.contig39_11	142	8.8e-25
Dak2	PF02734.17	174	DGF1.contig39_12	215	1.5e-52
Dak1	PF02733.17	311	DGF1.contig39_13	334	1.5e-124
MFS_3	PF05977.13	522	DGF1.contig39_14	429	3.2e-49
MFS_1	PF07690.16	353	DGF1.contig39_14	429	4.2e-33
MFS_1	PF07690.16	353	DGF1.contig39_14	429	4.2e-33
MFS_2	PF13347.6	427	DGF1.contig39_14	429	2.4e-08
MFS_2	PF13347.6	427	DGF1.contig39_14	429	2.4e-08
MFS_2	PF13347.6	427	DGF1.contig39_14	429	2.4e-08
UbiA	PF01040.18	252	DGF1.contig39_15	187	3.2e-12
Catalase	PF00199.19	383	DGF1.contig40_1	422	1.1e-177
Acetyltransf_CG	PF14542.6	80	DGF1.contig40_2	97	1.8e-21
DcuA_DcuB	PF03605.14	368	DGF1.contig40_3	433	3.8e-127
CitMHS	PF03600.16	300	DGF1.contig40_3	433	0.0013
Lyase_1	PF00206.20	312	DGF1.contig40_4	573	1e-92
FumaraseC_C	PF10415.9	54	DGF1.contig40_4	573	6.2e-14
Cu-oxidase_3	PF07732.15	119	DGF1.contig40_6	918	9.4e-16
Cupredoxin_1	PF13473.6	104	DGF1.contig40_6	918	5.2e-13
Cu-oxidase_2	PF07731.14	137	DGF1.contig40_6	918	0.00017
AbiEi_4	PF13338.6	49	DGF1.contig40_7	194	1.8e-06
HTH_20	PF12840.7	61	DGF1.contig40_7	194	9.9e-06
HTH_5	PF01022.20	47	DGF1.contig40_7	194	3.3e-05
HTH_IclR	PF09339.10	52	DGF1.contig40_7	194	0.00013
HTH_24	PF13412.6	48	DGF1.contig40_7	194	0.00022
HTH_29	PF13551.6	63	DGF1.contig40_7	194	0.00057
MarR_2	PF12802.7	62	DGF1.contig40_7	194	0.0009
Fe_dep_repress	PF01325.19	60	DGF1.contig40_7	194	0.0019
PFK	PF00365.20	284	DGF1.contig40_8	376	3.7e-88
BioY	PF02632.14	135	DGF1.contig40_12	66	0.055
Glyco_hydro_65m	PF03632.15	387	DGF1.contig40_13	455	0.0013
Glyco_hyd_65N_2	PF14498.6	237	DGF1.contig40_14	354	1.4e-39
Glyco_hyd_65N_2	PF14498.6	237	DGF1.contig40_14	354	1.4e-39
Helicase_C_3	PF13625.6	127	DGF1.contig41_1	44	1e-07
CPBP	PF02517.16	92	DGF1.contig41_2	218	1.1e-12
CutC	PF03932.14	202	DGF1.contig41_3	232	1e-27
Beta-lactamase2	PF13354.6	202	DGF1.contig41_4	335	1.6e-08
Cas9_a	PF18470.1	220	DGF1.contig41_4	335	0.035
Helicase_C_3	PF13625.6	127	DGF1.contig41_5	553	1.3e-44
ERCC3_RAD25_C	PF16203.5	247	DGF1.contig41_5	553	2.3e-42
Helicase_C	PF00271.31	111	DGF1.contig41_5	553	1.8e-12
ResIII	PF04851.15	171	DGF1.contig41_5	553	1.2e-10
SNF2_N	PF00176.23	350	DGF1.contig41_5	553	0.00011
Helicase_C_3	PF13625.6	127	DGF1.contig41_7	710	3.9e-32
Glucosamine_iso	PF01182.20	225	DGF1.contig41_9	262	6.6e-23
Sugar-bind	PF04198.13	255	DGF1.contig41_9	262	1.7e-05
CSD	PF00313.22	66	DGF1.contig41_10	128	5.5e-13
OB_RNB	PF08206.11	58	DGF1.contig41_10	128	0.0082
Big_3_5	PF16640.5	90	DGF1.contig41_10	128	0.013
DUF3027	PF11228.8	193	DGF1.contig41_11	267	3.9e-81
DUF2530	PF10745.9	77	DGF1.contig41_12	91	5.8e-09
PMT	PF02366.18	245	DGF1.contig41_12	91	0.0041
Xan_ur_permease	PF00860.20	389	DGF1.contig41_13	504	3.7e-19
Aminotran_5	PF00266.19	371	DGF1.contig41_16	373	7e-12
DUF218	PF02698.17	131	DGF1.contig42_1	188	1.5e-16
HypA	PF01155.19	112	DGF1.contig42_2	122	0.048
tRNA-synt_1_2	PF13603.6	185	DGF1.contig42_3	499	3e-73
tRNA-synt_1	PF00133.22	602	DGF1.contig42_3	499	8e-55
tRNA-synt_1	PF00133.22	602	DGF1.contig42_3	499	8e-55
tRNA-synt_1g	PF09334.11	391	DGF1.contig42_3	499	2e-24
DUF218	PF02698.17	131	DGF1.contig42_4	71	2e-06
CN_hydrolase	PF00795.22	261	DGF1.contig42_5	510	3.4e-30
CorC_HlyC	PF03471.17	81	DGF1.contig42_6	287	1.8e-21
CBS	PF00571.28	57	DGF1.contig42_6	287	2.6e-11
CBS	PF00571.28	57	DGF1.contig42_6	287	2.6e-11
UPF0054	PF02130.17	128	DGF1.contig42_7	155	7.4e-37
PhoH	PF02562.16	205	DGF1.contig42_8	336	4.2e-94
AAA_30	PF13604.6	192	DGF1.contig42_8	336	4.2e-09
AAA_19	PF13245.6	146	DGF1.contig42_8	336	2.9e-06
IstB_IS21	PF01695.17	178	DGF1.contig42_8	336	0.0012
UPF0004	PF00919.20	98	DGF1.contig42_9	458	8.8e-28
Radical_SAM	PF04055.21	167	DGF1.contig42_9	458	1.6e-27
TRAM	PF01938.20	62	DGF1.contig42_9	458	4.6e-17
TRAM_2	PF18693.1	64	DGF1.contig42_9	458	0.0099
DUF1820	PF08850.11	97	DGF1.contig42_10	107	4.5e-44
