target	acc	tlen	query	qlen	evalue
DDE_Tnp_ISL3	PF01610.17	240	DT5.contig17_7	434	5.6e-70
zf-ISL3	PF14690.6	47	DT5.contig17_7	434	2.8e-08
HTH_Tnp_ISL3	PF13542.6	52	DT5.contig17_7	434	0.0011
DUF3275	PF11679.8	207	DT5.contig17_9	218	1.8e-74
SprA_N	PF14349.6	507	DT5.contig18_1	1247	4e-166
RuvA_N	PF01330.21	60	DT5.contig18_2	195	1e-20
HHH_5	PF14520.6	57	DT5.contig18_2	195	7.5e-16
RuvA_C	PF07499.13	47	DT5.contig18_2	195	3.4e-09
Malate_synthase	PF01274.22	526	DT5.contig19_3	726	5.7e-175
ACT_6	PF13740.6	76	DT5.contig19_4	173	7.5e-19
ACT_6	PF13740.6	76	DT5.contig19_4	173	7.5e-19
ACT_4	PF13291.6	80	DT5.contig19_4	173	3.8e-11
ACT_4	PF13291.6	80	DT5.contig19_4	173	3.8e-11
ACT	PF01842.25	67	DT5.contig19_4	173	7.8e-10
ACT	PF01842.25	67	DT5.contig19_4	173	7.8e-10
EamA	PF00892.20	137	DT5.contig19_5	295	1e-20
EamA	PF00892.20	137	DT5.contig19_5	295	1e-20
APH	PF01636.23	240	DT5.contig19_6	325	4.4e-36
EcKinase	PF02958.20	294	DT5.contig19_6	325	0.00012
NUP	PF06516.11	313	DT5.contig20_2	346	1.7e-126
PNP_UDP_1	PF01048.20	234	DT5.contig20_2	346	0.017
Channel_Tsx	PF03502.13	245	DT5.contig20_3	319	3.3e-69
HTH_18	PF12833.7	81	DT5.contig20_4	317	1.1e-23
HTH_AraC	PF00165.23	42	DT5.contig20_4	317	1.2e-12
AraC_binding	PF02311.19	136	DT5.contig20_4	317	0.00013
SBP_bac_1	PF01547.25	315	DT5.contig20_5	437	1.9e-52
SBP_bac_8	PF13416.6	282	DT5.contig20_5	437	1e-27
adh_short_C2	PF13561.6	234	DT5.contig20_6	258	1.6e-57
adh_short	PF00106.25	195	DT5.contig20_6	258	3.7e-54
KR	PF08659.10	180	DT5.contig20_6	258	9.7e-09
3Beta_HSD	PF01073.19	280	DT5.contig20_6	258	0.0012
Epimerase	PF01370.21	241	DT5.contig20_6	258	0.0015
Stm1_N	PF09598.10	65	DT5.contig21_1	108	0.043
CsrA	PF02599.16	53	DT5.contig21_2	64	2.1e-26
Spore_III_AB	PF09548.10	170	DT5.contig21_3	70	0.013
Topoisom_bac	PF01131.20	413	DT5.contig21_5	313	1.2e-23
zf-C4_Topoisom	PF01396.19	39	DT5.contig21_5	313	5e-18
zf-C4_Topoisom	PF01396.19	39	DT5.contig21_5	313	5e-18
Phage_CI_repr	PF07022.13	65	DT5.contig21_5	313	0.011
Sel1	PF08238.12	38	DT5.contig21_7	181	0.00071
PepSY_TM	PF03929.16	288	DT5.contig22_1	206	3.6e-23
DUF2892	PF11127.8	66	DT5.contig23_1	55	0.0099
Acyl_transf_3	PF01757.22	340	DT5.contig23_2	365	3.9e-31
TerC	PF03741.16	181	DT5.contig23_3	518	8.8e-47
CorC_HlyC	PF03471.17	81	DT5.contig23_3	518	9.7e-18
CBS	PF00571.28	57	DT5.contig23_3	518	6.3e-10
DUF475	PF04332.15	295	DT5.contig23_3	518	0.0061
PhzC-PhzF	PF02567.16	283	DT5.contig23_4	281	6.9e-48
Thioredoxin	PF00085.20	103	DT5.contig23_5	126	7.6e-11
TraF	PF13728.6	224	DT5.contig23_5	126	0.0012
ABC_tran	PF00005.27	137	DT5.contig24_1	162	8.1e-14
SMC_N	PF02463.19	220	DT5.contig24_1	162	0.021
FtsX	PF02687.21	96	DT5.contig24_2	836	5.5e-10
FtsX	PF02687.21	96	DT5.contig24_2	836	5.5e-10
Molydop_binding	PF01568.21	111	DT5.contig24_2	836	0.00061
Radical_SAM	PF04055.21	167	DT5.contig24_3	404	1.3e-17
HemN_C	PF06969.16	66	DT5.contig24_3	404	5.3e-12
LysR_substrate	PF03466.20	209	DT5.contig25_1	81	0.022
Beta-lactamase	PF00144.24	330	DT5.contig25_2	477	1.5e-29
NAD_synthase	PF02540.17	242	DT5.contig25_3	272	1.1e-61
NAPRTase	PF04095.16	241	DT5.contig25_4	409	2.9e-70
NAPRTase_N	PF17767.1	125	DT5.contig25_4	409	4.8e-26
Isochorismatase	PF00857.20	175	DT5.contig25_5	216	2.5e-21
Baseplate_J	PF04865.14	255	DT5.contig26_1	436	1.2e-13
DUF2612	PF11041.8	181	DT5.contig26_2	236	4.5e-52
DUF2612	PF11041.8	181	DT5.contig26_2	236	4.5e-52
MtrB	PF05440.12	94	DT5.contig26_2	236	0.023
DUF4232	PF14016.6	129	DT5.contig26_3	405	0.0092
Pectate_lyase_3	PF12708.7	215	DT5.contig26_5	444	5.4e-08
DUF839	PF05787.13	524	DT5.contig27_1	633	6.3e-183
TAT_signal	PF10518.9	26	DT5.contig27_1	633	0.036
TOBE	PF03459.17	64	DT5.contig27_2	255	8.7e-22
TOBE	PF03459.17	64	DT5.contig27_2	255	8.7e-22
HTH_1	PF00126.27	60	DT5.contig27_2	255	3.2e-18
HTH_29	PF13551.6	63	DT5.contig27_2	255	0.021
Pribosyltran	PF00156.27	159	DT5.contig27_3	246	4e-05
PRTase_3	PF15610.6	265	DT5.contig27_3	246	0.0026
BATS	PF06968.13	86	DT5.contig27_4	352	1.2e-19
Radical_SAM	PF04055.21	167	DT5.contig27_4	352	3.1e-13
SBP_bac_5	PF00496.22	377	DT5.contig28_1	403	2.9e-55
TonB_dep_Rec	PF00593.24	470	DT5.contig28_2	942	3.2e-43
Plug	PF07715.15	108	DT5.contig28_2	942	3.7e-22
Cupin_2	PF07883.11	71	DT5.contig28_3	75	2.8e-17
AraC_binding	PF02311.19	136	DT5.contig28_3	75	3.3e-05
Cupin_3	PF05899.12	74	DT5.contig28_3	75	0.00022
CENP-C_C	PF11699.8	85	DT5.contig28_3	75	0.0029
Cupin_1	PF00190.22	151	DT5.contig28_3	75	0.0039
GGDEF	PF00990.21	161	DT5.contig29_1	1027	5.4e-53
SBP_bac_3	PF00497.20	225	DT5.contig29_1	1027	2.4e-41
PAS_9	PF13426.7	104	DT5.contig29_1	1027	7.7e-37
PAS_9	PF13426.7	104	DT5.contig29_1	1027	7.7e-37
PAS_9	PF13426.7	104	DT5.contig29_1	1027	7.7e-37
PAS	PF00989.25	113	DT5.contig29_1	1027	2.8e-30
PAS	PF00989.25	113	DT5.contig29_1	1027	2.8e-30
PAS	PF00989.25	113	DT5.contig29_1	1027	2.8e-30
PAS	PF00989.25	113	DT5.contig29_1	1027	2.8e-30
PAS_3	PF08447.12	89	DT5.contig29_1	1027	7.6e-23
PAS_3	PF08447.12	89	DT5.contig29_1	1027	7.6e-23
PAS_8	PF13188.7	67	DT5.contig29_1	1027	8.8e-22
PAS_8	PF13188.7	67	DT5.contig29_1	1027	8.8e-22
PAS_4	PF08448.10	110	DT5.contig29_1	1027	4.5e-16
PAS_4	PF08448.10	110	DT5.contig29_1	1027	4.5e-16
EAL	PF00563.20	238	DT5.contig29_1	1027	1.1e-09
Sigma70_ner	PF04546.13	204	DT5.contig29_2	435	6.8e-46
Sigma70_r3	PF04539.16	78	DT5.contig29_2	435	1.1e-30
Sigma70_r2	PF04542.14	71	DT5.contig29_2	435	5e-22
Sigma70_r4	PF04545.16	50	DT5.contig29_2	435	1.1e-19
Sigma70_r1_1	PF03979.14	82	DT5.contig29_3	24	0.0013
AMP-binding	PF00501.28	423	DT5.contig30_1	855	1.4e-75
PP-binding	PF00550.25	67	DT5.contig30_1	855	6.7e-16
NAD_binding_4	PF07993.12	257	DT5.contig30_1	855	2.6e-15
AMP-binding_C	PF13193.6	76	DT5.contig30_1	855	2.1e-06
KR	PF08659.10	180	DT5.contig30_1	855	0.0025
Epimerase	PF01370.21	241	DT5.contig30_1	855	0.0088
AurF	PF11583.8	283	DT5.contig30_2	316	1.8e-19
DUF3050	PF11251.8	233	DT5.contig30_3	255	1.7e-85
Haem_oxygenas_2	PF14518.6	178	DT5.contig30_3	255	2.6e-09
RhoGAP	PF00620.27	152	DT5.contig31_2	1155	7e-50
RhoGAP	PF00620.27	152	DT5.contig31_2	1155	7e-50
SAM_3	PF18016.1	65	DT5.contig31_2	1155	5e-07
Plug	PF07715.15	108	DT5.contig32_1	230	4.5e-15
STN	PF07660.14	52	DT5.contig32_1	230	4e-09
FecR	PF04773.13	96	DT5.contig32_2	323	8.2e-17
DUF4880	PF16220.5	43	DT5.contig32_2	323	1.3e-09
DUF4974	PF16344.5	70	DT5.contig32_2	323	1.5e-05
Sigma70_r4_2	PF08281.12	54	DT5.contig32_3	173	9.9e-14
Sigma70_r2	PF04542.14	71	DT5.contig32_3	173	9.8e-13
Sigma70_r4	PF04545.16	50	DT5.contig32_3	173	2.8e-09
Sigma70_ECF	PF07638.11	185	DT5.contig32_3	173	5.6e-08
HTH_11	PF08279.12	55	DT5.contig32_3	173	2.1e-05
HTH_38	PF13936.6	44	DT5.contig32_3	173	4.1e-05
HTH_23	PF13384.6	50	DT5.contig32_3	173	0.00023
GerE	PF00196.19	57	DT5.contig32_3	173	0.0021
Gp_dh_C	PF02800.20	158	DT5.contig32_4	334	9.8e-62
Gp_dh_N	PF00044.24	101	DT5.contig32_4	334	9.7e-38
NAD_binding_3	PF03447.16	117	DT5.contig32_4	334	0.0052
ILVD_EDD	PF00920.21	517	DT5.contig32_5	204	1.2e-38
DUF3857	PF12969.7	167	DT5.contig33_1	457	2e-13
Transglut_core	PF01841.19	112	DT5.contig33_1	457	2.9e-07
NDK	PF00334.19	135	DT5.contig33_2	139	4e-48
DHH	PF01368.20	101	DT5.contig33_3	318	3.5e-13
DHHA1	PF02272.19	138	DT5.contig33_3	318	3.4e-09
FKBP_C	PF00254.28	94	DT5.contig33_4	308	1.8e-22
Ank_4	PF13637.6	55	DT5.contig35_1	383	1.5e-23
Ank_4	PF13637.6	55	DT5.contig35_1	383	1.5e-23
Ank_4	PF13637.6	55	DT5.contig35_1	383	1.5e-23
Ank_2	PF12796.7	83	DT5.contig35_1	383	7.3e-23
Ank_2	PF12796.7	83	DT5.contig35_1	383	7.3e-23
Ank_2	PF12796.7	83	DT5.contig35_1	383	7.3e-23
Ank_5	PF13857.6	56	DT5.contig35_1	383	3.5e-19
Ank_3	PF13606.6	31	DT5.contig35_1	383	2.3e-15
Ank	PF00023.30	32	DT5.contig35_1	383	1.4e-14
Ank	PF00023.30	32	DT5.contig35_1	383	1.4e-14
Fringe	PF02434.16	252	DT5.contig35_3	348	1.5e-14
Keratin_2_head	PF16208.5	161	DT5.contig36_1	231	0.0039
Imm6	PF14434.6	121	DT5.contig36_4	163	3.3e-10
TauE	PF01925.19	236	DT5.contig37_1	155	3.8e-07
FCD	PF07729.12	125	DT5.contig37_2	234	6.8e-20
GntR	PF00392.21	64	DT5.contig37_2	234	1.8e-14
DHDPS	PF00701.22	289	DT5.contig37_3	312	4e-39
HP1451_C	PF18472.1	67	DT5.contig37_3	312	0.028
FMN_dh	PF01070.18	348	DT5.contig37_4	355	1.5e-100
IMPDH	PF00478.25	345	DT5.contig37_4	355	3.8e-05
Glu_synthase	PF01645.17	368	DT5.contig37_4	355	0.00018
ThiG	PF05690.14	247	DT5.contig37_4	355	0.0022
NMO	PF03060.15	331	DT5.contig37_4	355	0.0029
ADH_zinc_N_2	PF13602.6	133	DT5.contig38_1	165	4.2e-27
ADH_zinc_N	PF00107.26	130	DT5.contig38_1	165	3.8e-16
EbsA	PF17255.2	133	DT5.contig38_2	86	0.084
OprD	PF03573.13	394	DT5.contig38_3	443	5.1e-129
HSP20	PF00011.21	102	DT5.contig38_4	153	4.2e-16
ArsA_HSP20	PF17886.1	63	DT5.contig38_4	153	0.0024
ADH_zinc_N	PF00107.26	130	DT5.contig38_5	50	1.4e-05
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
RHS_repeat	PF05593.14	38	DT5.contig39_1	935	5.1e-39
